season,week,team,pass_off_faced,pass_off_norm_faced,pass_off_ptile_faced,pass_def_faced,pass_def_norm_faced,pass_def_ptile_faced,rush_off_faced,rush_off_norm_faced,rush_off_ptile_faced,rush_def_faced,rush_def_norm_faced,rush_def_ptile_faced,st_off_faced,st_off_norm_faced,st_off_ptile_faced,st_def_faced,st_def_norm_faced,st_def_ptile_faced
2006,15,ARI,0.0079,-0.1766,0.4234,-0.048,-0.0113,0.3354,-0.2821,-0.1583,0.4726,0.9167,0.638,0.8794,0.0202,0.0591,0.3629,-0.3397,-0.4601,0.023
2006,16,ARI,-0.1659,-0.4105,0.2753,-0.2983,-0.3589,0.238,-0.3288,-0.209,0.3357,0.9297,0.6453,0.8849,0.0461,0.097,0.473,-0.3209,-0.4373,0.0336
2006,17,ARI,-0.0527,-0.3011,0.339,-0.0553,0.0697,0.3599,-0.3363,-0.209,0.3359,1.1439,0.845,0.9839,0.0287,0.0676,0.3851,-0.2621,-0.3786,0.0693
2007,1,ARI,-0.3945,-0.3159,0.3306,-4.0089,-1.5604,0.0421,-0.2695,-0.1896,0.3866,0.4256,0.3678,0.4739,0.5699,0.3109,0.934,0.0759,-0.1047,0.572
2007,2,ARI,-0.4739,-0.4303,0.2631,-1.695,-0.8878,0.1269,-0.1283,-0.1259,0.557,0.5577,0.417,0.563,0.2156,0.2086,0.7678,-0.139,-0.1894,0.3762
2007,3,ARI,0.4584,0.2709,0.7217,-0.7338,-0.3696,0.2354,0.1146,0.047,0.9143,0.2751,0.2432,0.2554,0.2849,0.2614,0.869,0.0166,-0.085,0.6152
2007,4,ARI,0.6725,0.5959,0.8786,-0.0329,0.1153,0.375,0.1207,0.0807,0.9489,0.5958,0.4383,0.6032,0.0547,0.1131,0.5183,-0.0374,-0.1279,0.5178
2007,5,ARI,0.1544,0.1231,0.6265,-0.1501,-0.0534,0.3224,-0.1885,-0.1393,0.5252,0.5903,0.4208,0.5695,0.0829,0.14,0.5941,-0.0558,-0.1418,0.4844
2007,6,ARI,0.0434,0.0246,0.5596,-0.5522,-0.6998,0.1606,-0.1053,-0.0639,0.7131,0.5667,0.3853,0.5054,0.0036,0.0623,0.3717,-0.1266,-0.2101,0.3314
2007,7,ARI,0.0794,0.0413,0.5697,-0.2897,-0.4426,0.2183,-0.1777,-0.1179,0.578,0.4644,0.2709,0.3007,0.0692,0.1279,0.5602,-0.0458,-0.1267,0.5203
2007,8,ARI,0.0794,0.0402,0.5688,-0.2897,-0.5261,0.198,-0.1777,-0.1041,0.6119,0.4644,0.2503,0.2673,0.0692,0.1249,0.5518,-0.0458,-0.1214,0.533
2007,9,ARI,-0.0171,-0.0672,0.4959,-0.243,-0.4492,0.2166,-0.178,-0.0961,0.6312,0.4739,0.2506,0.2677,0.1591,0.2361,0.825,-0.0694,-0.1418,0.4841
2007,10,ARI,-0.1115,-0.1949,0.4111,-0.2385,-0.3899,0.2298,-0.2092,-0.1201,0.5728,0.5458,0.3057,0.3616,0.1631,0.246,0.8434,-0.1346,-0.2116,0.3276
2007,11,ARI,-0.3322,-0.4963,0.2276,0.2314,0.4072,0.4725,-0.3002,-0.2015,0.357,0.5355,0.2722,0.3024,0.1528,0.2334,0.8202,-0.07,-0.1365,0.498
2007,12,ARI,-0.4814,-0.6902,0.1361,-0.4388,-0.8803,0.1283,-0.2664,-0.1615,0.4643,0.518,0.2386,0.248,0.1162,0.1862,0.7145,-0.018,-0.0706,0.6468
2007,13,ARI,-0.6634,-1.0192,0.0447,-0.0938,-0.1753,0.2872,-0.254,-0.1442,0.5123,0.5056,0.2169,0.2111,0.1046,0.1647,0.6618,0.0524,0.0254,0.8267
2007,14,ARI,-0.3936,-0.7046,0.1297,-0.0689,-0.043,0.3253,-0.2481,-0.1298,0.548,0.4695,0.158,0.1344,0.1264,0.1943,0.7369,0.0466,0.0225,0.8225
2007,15,ARI,-0.5471,-0.9293,0.0623,0.2341,0.5402,0.5151,-0.2388,-0.1135,0.5885,0.4828,0.1578,0.1344,0.143,0.2158,0.7839,0.0195,-0.0132,0.7626
2007,16,ARI,-0.5885,-0.9862,0.0504,-0.1859,-0.1245,0.3006,-0.258,-0.1307,0.5457,0.4701,0.1248,0.1,0.1473,0.2167,0.7861,-0.0589,-0.1051,0.5707
2007,17,ARI,-0.6366,-1.0889,0.0341,-0.332,-0.3656,0.2364,-0.3268,-0.1965,0.3696,0.4888,0.13,0.1048,0.0909,0.1351,0.5803,-0.1001,-0.1568,0.4499
2008,1,ARI,0.4527,0.2267,0.6946,-7.3322,-2.9554,0.0013,0.1057,-0.0429,0.76,-0.195,0.1192,0.0947,0.7332,0.3599,0.9682,0.5773,0.0809,0.8936
2008,2,ARI,-0.478,-0.3862,0.2886,-4.3007,-2.3299,0.0088,-0.0572,-0.0768,0.6831,0.2221,0.2297,0.2319,0.0968,0.1266,0.5566,0.3258,0.0945,0.9076
2008,3,ARI,-0.4362,-0.3657,0.301,-2.2713,-1.3874,0.0603,-0.0993,-0.083,0.6662,0.1491,0.1323,0.1071,0.2056,0.2018,0.7537,0.2844,0.1262,0.9346
2008,4,ARI,-0.5182,-0.4635,0.2452,-1.4245,-1.0753,0.0974,-0.262,-0.1766,0.4206,0.1457,0.06,0.0492,0.1928,0.2386,0.8302,0.3917,0.2729,0.9924
2008,5,ARI,-0.1623,-0.1483,0.4412,-1.4083,-1.2459,0.0755,-0.2745,-0.1865,0.3938,0.1757,0.0172,0.0299,0.1239,0.1787,0.6948,0.3648,0.2796,0.9933
2008,6,ARI,-0.2326,-0.2284,0.388,-0.4484,-0.4827,0.2086,-0.2223,-0.143,0.515,0.4543,0.2273,0.2281,-0.0043,0.0337,0.2983,0.2884,0.2306,0.9836
2008,7,ARI,-0.2326,-0.2549,0.3699,-0.4484,-0.5739,0.1856,-0.2223,-0.1355,0.5333,0.4543,0.2288,0.2303,-0.0043,0.0311,0.2925,0.2884,0.2403,0.9855
2008,8,ARI,-0.046,-0.021,0.5277,-0.2157,-0.2874,0.2563,-0.2107,-0.1105,0.5958,0.4182,0.1695,0.1484,0.0119,0.0454,0.3265,0.2667,0.2282,0.9831
2008,9,ARI,-0.2249,-0.2316,0.3853,-0.7348,-1.1305,0.0892,-0.3804,-0.2747,0.1836,0.4002,0.1319,0.1065,0.0185,0.0503,0.337,0.26,0.2519,0.9887
2008,10,ARI,-0.3975,-0.4623,0.2457,-1.2304,-1.9393,0.0213,-0.3687,-0.2561,0.2237,0.4636,0.179,0.1602,-0.0093,0.0134,0.2504,0.2683,0.2772,0.9928
2008,11,ARI,-0.5682,-0.7152,0.1254,-1.2128,-1.809,0.0268,-0.3407,-0.2244,0.2959,0.4609,0.1599,0.1365,0.0141,0.0403,0.3154,0.2772,0.2777,0.9931
2008,12,ARI,-0.3572,-0.4203,0.27,-0.9336,-1.5708,0.0409,-0.2976,-0.1731,0.4312,0.663,0.3735,0.4838,-0.0262,-0.0238,0.1698,0.2242,0.2337,0.9844
2008,13,ARI,-0.1518,-0.2072,0.4029,-0.8751,-1.4948,0.0495,-0.2591,-0.1241,0.5625,0.7255,0.4338,0.5945,-0.0132,-0.0104,0.1975,0.1972,0.2215,0.9813
2008,14,ARI,-0.2973,-0.4527,0.2506,-1.3474,-2.1096,0.0143,-0.3718,-0.2416,0.2568,0.6942,0.3927,0.5196,-0.0521,-0.061,0.1084,0.1487,0.1617,0.9573
2008,15,ARI,-0.2164,-0.3994,0.2812,-1.2751,-1.9472,0.0208,-0.2522,-0.1089,0.5994,0.7139,0.4135,0.5564,-0.0565,-0.093,0.0695,0.0618,0.043,0.853
2008,16,ARI,-0.2252,-0.4532,0.2503,-0.9737,-1.3657,0.0623,-0.2573,-0.1121,0.5914,0.8435,0.5563,0.787,-0.0238,-0.0499,0.1253,0.1025,0.1031,0.9147
2008,17,ARI,-0.3852,-0.6978,0.1324,-0.8662,-1.2073,0.0803,-0.2479,-0.0961,0.631,0.8376,0.5506,0.7796,-0.0449,-0.1075,0.0567,0.0906,0.1058,0.9173
2009,1,ARI,-0.9374,-0.5227,0.2131,-1.377,-0.2605,0.2629,-0.0202,-0.0892,0.6499,0.4199,0.3548,0.4499,-0.1661,0.0349,0.3009,0.1502,-0.0702,0.6478
2009,2,ARI,-1.1159,-0.7421,0.1159,-0.5261,-0.0349,0.3276,-0.0958,-0.1039,0.6122,0.7994,0.5543,0.7845,0.2588,0.2217,0.7967,-0.0645,-0.1315,0.5099
2009,3,ARI,-0.57,-0.4318,0.2622,1.9764,1.5048,0.8055,-0.2585,-0.1953,0.3728,0.7661,0.5505,0.7795,0.0216,0.0808,0.4239,-0.3105,-0.3104,0.1479
2009,4,ARI,-0.57,-0.4843,0.2331,1.9764,1.7154,0.8502,-0.2585,-0.1882,0.3899,0.7661,0.5651,0.7995,0.0216,0.0739,0.4054,-0.3105,-0.3557,0.0905
2009,5,ARI,-0.6036,-0.5761,0.1861,2.2138,2.1618,0.9151,-0.4375,-0.3336,0.0938,0.7484,0.5526,0.7816,-0.0104,0.0308,0.2921,-0.2612,-0.3273,0.1246
2009,6,ARI,-0.5568,-0.5643,0.1926,1.7231,1.8244,0.8691,-0.4538,-0.3414,0.0829,0.5971,0.4192,0.5672,0.0698,0.113,0.5181,-0.1029,-0.169,0.4227
2009,7,ARI,-0.3013,-0.3281,0.3237,2.0518,2.3994,0.9417,-0.4649,-0.3789,0.0474,0.6836,0.5038,0.7126,0.0911,0.1363,0.584,-0.0163,-0.0782,0.6291
2009,8,ARI,-0.2178,-0.2287,0.3879,1.4286,1.7449,0.8556,-0.46,-0.3678,0.0563,0.8048,0.6003,0.8407,0.042,0.0815,0.426,-0.0886,-0.1643,0.4329
2009,9,ARI,-0.2451,-0.2749,0.3564,1.1445,1.4138,0.7835,-0.3762,-0.2843,0.1668,0.6627,0.4504,0.6241,0.1564,0.2267,0.8057,0.0708,0.0341,0.8399
2009,10,ARI,-0.272,-0.3103,0.3343,0.9082,1.1716,0.7189,-0.3522,-0.2585,0.2185,0.6054,0.3856,0.5064,0.1192,0.1782,0.694,0.028,-0.011,0.7669
2009,11,ARI,-0.4581,-0.5871,0.181,0.2774,0.2957,0.4345,-0.4881,-0.4022,0.0322,0.5798,0.3504,0.4426,0.1157,0.1733,0.6828,0.0216,-0.0116,0.7659
2009,12,ARI,-0.4232,-0.5233,0.2125,0.3419,0.3462,0.4515,-0.4652,-0.3797,0.0467,0.6353,0.3956,0.5252,0.1546,0.2255,0.8032,0.045,0.0316,0.8349
2009,13,ARI,-0.3019,-0.4175,0.2718,0.7944,1.0557,0.6855,-0.366,-0.2637,0.2071,0.6256,0.3749,0.4867,0.1484,0.2161,0.7849,-0.0079,-0.0381,0.7171
2009,14,ARI,-0.2911,-0.4201,0.2702,0.62,0.8064,0.6076,-0.313,-0.1946,0.3743,0.6185,0.3586,0.4571,0.1576,0.223,0.7992,0.0512,0.0529,0.8643
2009,15,ARI,-0.6511,-0.862,0.0787,0.0288,0.0161,0.3434,-0.3731,-0.2566,0.2228,0.6105,0.3424,0.4281,0.1743,0.2529,0.8554,0.0692,0.079,0.8919
2009,16,ARI,-0.789,-1.0411,0.041,-0.5538,-0.7934,0.1453,-0.4602,-0.3377,0.0873,0.594,0.3176,0.3822,0.1314,0.1927,0.7327,0.0567,0.0796,0.8924
2009,17,ARI,-0.7223,-0.9897,0.0497,-0.0571,-0.0563,0.3211,-0.3925,-0.263,0.2087,0.6414,0.3568,0.4546,0.068,0.0969,0.4725,-0.0209,-0.0428,0.7079
2010,1,ARI,-1.3927,-0.7315,0.1196,-4.5333,-1.5584,0.0422,-1.0432,-0.4953,0.0059,-0.0602,0.1645,0.1417,0.2381,0.1756,0.6883,0.4766,0.0533,0.8649
2010,2,ARI,-1.1731,-0.8735,0.0758,-1.5545,-0.7622,0.1509,-0.6051,-0.4067,0.0304,0.1621,0.215,0.2081,0.6007,0.4306,0.9914,0.061,-0.0668,0.6561
2010,3,ARI,-1.1709,-0.9871,0.0501,-2.5131,-1.6094,0.0385,-0.66,-0.5025,0.0057,0.1138,0.1514,0.1268,0.3573,0.3298,0.9499,0.2042,0.0662,0.8787
2010,4,ARI,-0.8609,-0.7907,0.0988,-0.2855,-0.2627,0.2622,-0.6116,-0.4925,0.0063,0.1216,0.1129,0.0885,0.2597,0.2865,0.9079,0.2219,0.1216,0.9308
2010,5,ARI,-0.6969,-0.6557,0.1506,1.1238,1.0451,0.682,-0.6733,-0.5606,0.0015,0.2846,0.2106,0.2009,0.1873,0.2363,0.8252,0.1016,0.0521,0.8631
2010,6,ARI,-0.6969,-0.7047,0.1295,1.1238,1.0848,0.6952,-0.6733,-0.5727,0.0013,0.2846,0.1695,0.1485,0.1873,0.2236,0.8004,0.1016,0.0836,0.8967
2010,7,ARI,-0.7828,-0.845,0.0824,0.3497,0.2537,0.4191,-0.5385,-0.4852,0.0072,0.1584,0.0496,0.0433,0.2725,0.3313,0.9517,0.1769,0.1944,0.9721
2010,8,ARI,-0.6857,-0.7487,0.1137,0.1146,0.0141,0.3429,-0.6049,-0.5466,0.0023,0.0977,-0.0127,0.0204,0.2627,0.3502,0.9628,0.0291,0.0192,0.8176
2010,9,ARI,-0.4927,-0.5515,0.1991,0.2928,0.1385,0.3831,-0.5565,-0.5218,0.0042,0.1349,-0.0086,0.0218,0.3073,0.4129,0.9876,0.1039,0.1351,0.9417
2010,10,ARI,-0.7202,-0.8697,0.077,-0.1214,-0.3348,0.2437,-0.4864,-0.4404,0.0163,0.0471,-0.1032,0.0053,0.2834,0.3726,0.9742,0.1012,0.1452,0.9475
2010,11,ARI,-0.6495,-0.8125,0.0918,-0.2899,-0.5488,0.192,-0.4607,-0.4109,0.0277,0.0302,-0.1184,0.004,0.2843,0.3906,0.9809,0.0748,0.1177,0.9276
2010,12,ARI,-0.6684,-0.8429,0.0829,-0.4661,-0.8171,0.1406,-0.3622,-0.2971,0.1448,0.06,-0.0994,0.0057,0.2217,0.3015,0.9253,0.048,0.0879,0.9012
2010,13,ARI,-0.7062,-0.9674,0.0541,-0.6348,-0.959,0.1153,-0.377,-0.3065,0.131,0.056,-0.1,0.0055,0.1755,0.2376,0.8285,0.0039,0.0324,0.8363
2010,14,ARI,-0.969,-1.3053,0.0128,-0.3547,-0.5393,0.1942,-0.3782,-0.2952,0.1477,0.0948,-0.0876,0.0069,0.1316,0.1679,0.6692,-0.0519,-0.0476,0.6987
2010,15,ARI,-0.8335,-1.1051,0.0321,-1.0701,-1.4744,0.0514,-0.4045,-0.3238,0.1053,0.1389,-0.0588,0.0103,0.1356,0.1767,0.6905,-0.0298,-0.0103,0.7684
2010,16,ARI,-0.8421,-1.1431,0.0267,-0.7904,-1.0348,0.1034,-0.3791,-0.2835,0.1684,0.1822,-0.0249,0.0171,0.1003,0.1216,0.5424,-0.078,-0.0791,0.627
2010,17,ARI,-0.8427,-1.1409,0.027,-0.8462,-1.0849,0.096,-0.327,-0.2176,0.3139,0.1675,-0.0616,0.0098,0.1039,0.1263,0.5563,-0.0545,-0.0408,0.7118
2011,1,ARI,0.1008,0.0753,0.5939,-4.3969,-1.3622,0.0627,-0.0549,-0.1012,0.6194,0.587,0.4497,0.6225,-0.3927,-0.0545,0.1185,-0.4273,-0.2607,0.228
2011,2,ARI,-0.0804,-0.02,0.5284,-2.5285,-1.4065,0.0585,-0.1392,-0.1275,0.5535,0.1131,0.1971,0.1816,0.1948,0.1844,0.7097,-0.4124,-0.3325,0.1189
2011,3,ARI,-0.2822,-0.1795,0.4215,-3.2016,-2.2141,0.0111,0.0274,0.0138,0.8686,-0.1495,-0.0055,0.023,0.4229,0.3724,0.9741,-0.1955,-0.2147,0.3217
2011,4,ARI,-0.259,-0.1681,0.4291,-1.9124,-1.7699,0.0292,0.1249,0.1101,0.9688,0.0836,0.0898,0.0692,0.2176,0.2336,0.8207,-0.3357,-0.3402,0.1094
2011,5,ARI,-0.3398,-0.2572,0.368,-1.8684,-2.0097,0.0184,0.1054,0.1279,0.9776,0.2418,0.1871,0.1688,0.2409,0.2756,0.8927,-0.2064,-0.2439,0.2615
2011,6,ARI,-0.3398,-0.2794,0.3531,-1.8684,-2.1293,0.0142,0.1054,0.1522,0.9856,0.2418,0.1492,0.1242,0.2409,0.2634,0.8734,-0.2064,-0.2443,0.2604
2011,7,ARI,0.0097,0.1726,0.6588,-1.2143,-1.6315,0.0367,0.1202,0.2073,0.9957,0.3361,0.2226,0.2204,0.1063,0.1258,0.5545,-0.2804,-0.3391,0.1108
2011,8,ARI,0.5306,0.8436,0.9444,-1.0535,-1.3661,0.0623,0.1583,0.2489,0.9984,0.3644,0.2375,0.246,0.1356,0.1704,0.6757,-0.1991,-0.2433,0.2628
2011,9,ARI,0.4437,0.774,0.9312,-1.579,-2.1499,0.0135,0.0534,0.1639,0.9883,0.3708,0.223,0.2211,0.123,0.1544,0.6326,-0.2657,-0.3393,0.1106
2011,10,ARI,0.3766,0.6464,0.8975,-1.0365,-1.3879,0.0602,-0.0593,0.0339,0.8969,0.5624,0.4242,0.5767,0.1572,0.1948,0.7381,-0.2632,-0.323,0.1306
2011,11,ARI,0.4616,0.7689,0.9303,-1.0281,-1.551,0.0434,-0.0088,0.0995,0.9627,0.5252,0.3778,0.4921,0.2,0.2641,0.8751,-0.1664,-0.2019,0.3483
2011,12,ARI,0.3807,0.6817,0.9087,-1.5306,-2.261,0.01,-0.0928,0.019,0.8765,0.4857,0.3209,0.3881,0.2438,0.3257,0.9465,-0.1677,-0.206,0.3399
2011,13,ARI,0.363,0.5997,0.8801,-1.0806,-1.654,0.0353,-0.0768,0.0393,0.9041,0.4926,0.3239,0.3947,0.1978,0.2543,0.8581,-0.2128,-0.2693,0.2136
2011,14,ARI,0.4006,0.5997,0.8799,-0.9627,-1.509,0.0478,0.004,0.154,0.9863,0.4756,0.2894,0.3324,0.1713,0.2134,0.779,-0.1719,-0.2079,0.3361
2011,15,ARI,0.2535,0.3578,0.7716,-0.9194,-1.3887,0.06,-0.0339,0.1238,0.9761,0.4745,0.2766,0.3098,0.1605,0.2005,0.7501,-0.1605,-0.1964,0.3598
2011,16,ARI,0.2377,0.2671,0.7201,-0.9481,-1.3834,0.0608,-0.0563,0.0977,0.9618,0.4507,0.2362,0.2438,0.185,0.2415,0.8351,-0.1435,-0.1729,0.4143
2011,17,ARI,0.1788,0.1501,0.6449,-0.989,-1.3968,0.0593,-0.0414,0.1196,0.9744,0.4451,0.2191,0.2148,0.1982,0.2555,0.86,-0.1208,-0.1358,0.4996
2012,1,ARI,-0.2493,-0.152,0.4391,-1.9911,-0.5162,0.2004,0.1788,0.0107,0.8629,0.4051,0.3867,0.5082,0.1906,0.1528,0.6281,-0.0411,-0.1217,0.5322
2012,2,ARI,-0.8957,-0.786,0.1006,3.0345,1.9177,0.883,-0.1419,-0.1297,0.5483,0.9969,0.7172,0.9377,0.3754,0.2996,0.9228,0.3376,0.125,0.933
2012,3,ARI,0.0176,0.1675,0.655,2.9537,2.1884,0.9191,-0.1201,-0.1051,0.6094,1.2051,0.8966,0.991,0.1121,0.1307,0.5683,-0.0286,-0.0831,0.6185
2012,4,ARI,-0.0537,0.1067,0.6154,2.0388,1.7784,0.8611,0.0122,0.015,0.8706,0.9833,0.8265,0.9798,0.0484,0.0691,0.3902,-0.1181,-0.1552,0.454
2012,5,ARI,-0.005,0.1956,0.6744,0.7468,0.5191,0.5078,-0.1894,-0.1561,0.4786,0.6545,0.5679,0.8025,0.1694,0.195,0.7385,-0.1193,-0.1578,0.4466
2012,6,ARI,-0.2859,-0.2249,0.3902,0.6245,0.3943,0.4685,-0.3972,-0.3879,0.0404,0.7511,0.6879,0.9197,0.1477,0.1691,0.6726,-0.2228,-0.2638,0.2223
2012,7,ARI,-0.5898,-0.6122,0.17,0.4349,0.209,0.4048,-0.2793,-0.242,0.2557,0.7749,0.7362,0.9475,0.1486,0.1815,0.702,-0.1215,-0.1556,0.4532
2012,8,ARI,-0.3092,-0.2478,0.374,0.5063,0.3247,0.4449,-0.1943,-0.1421,0.5171,0.9091,0.9071,0.9918,0.1161,0.14,0.5939,-0.1423,-0.1794,0.3991
2012,9,ARI,-0.2611,-0.1927,0.4133,1.3468,1.2532,0.7415,-0.2763,-0.2301,0.2841,0.8176,0.7987,0.9739,0.1276,0.1579,0.6424,-0.1177,-0.1515,0.4623
2012,10,ARI,-0.2611,-0.2276,0.3885,1.3468,1.2682,0.7456,-0.2763,-0.2205,0.3068,0.8176,0.7893,0.9705,0.1276,0.1528,0.6281,-0.1177,-0.1418,0.4839
2012,11,ARI,-0.1898,-0.1352,0.4505,1.8555,1.9925,0.8933,-0.3002,-0.2351,0.2725,0.7254,0.6736,0.9079,0.1875,0.2436,0.8389,-0.1231,-0.148,0.4699
2012,12,ARI,-0.2425,-0.2687,0.3602,1.4122,1.5517,0.8163,-0.3622,-0.3136,0.1209,0.7043,0.6551,0.8926,0.1771,0.2276,0.8081,-0.2137,-0.2734,0.2073
2012,13,ARI,-0.2054,-0.2412,0.3783,1.0152,1.1585,0.7147,-0.3522,-0.2881,0.1598,0.6959,0.6555,0.893,0.1795,0.2308,0.814,-0.1633,-0.1988,0.3545
2012,14,ARI,-0.1682,-0.2337,0.3835,1.0703,1.3113,0.7577,-0.3765,-0.3119,0.1234,0.6695,0.6044,0.8462,0.23,0.3215,0.9427,-0.0843,-0.0809,0.6235
2012,15,ARI,-0.1863,-0.2608,0.3653,1.2716,1.5581,0.8179,-0.3939,-0.3227,0.1069,0.6746,0.5927,0.8303,0.1988,0.2711,0.8863,-0.1725,-0.225,0.299
2012,16,ARI,-0.0495,-0.0889,0.4812,1.0497,1.2771,0.7482,-0.3531,-0.2629,0.2088,0.6312,0.5116,0.7245,0.2043,0.285,0.9054,-0.1217,-0.1428,0.4813
2012,17,ARI,0.068,0.0433,0.571,1.2224,1.5428,0.8142,-0.3062,-0.1911,0.3834,0.6668,0.5546,0.7848,0.2228,0.3064,0.9299,-0.1022,-0.1108,0.558
2013,1,ARI,0.053,0.0443,0.5724,-1.1238,-0.1865,0.2836,-0.4761,-0.2853,0.165,-0.1441,0.154,0.1301,0.5402,0.2834,0.9032,-0.4025,-0.2578,0.2344
2013,2,ARI,-0.2574,-0.1504,0.4403,0.5618,0.4167,0.4762,-0.2835,-0.211,0.3305,0.0842,0.1712,0.1506,0.1684,0.1729,0.682,-0.7502,-0.5721,0.0037
2013,3,ARI,-0.1094,-0.0695,0.4943,2.2138,1.6273,0.8326,-0.4593,-0.383,0.044,0.1922,0.2224,0.22,0.2718,0.2531,0.8563,-0.4491,-0.3961,0.0544
2013,4,ARI,-0.297,-0.2165,0.3962,1.1216,0.8714,0.628,-0.3012,-0.2543,0.2273,0.2086,0.2026,0.1893,0.3229,0.3364,0.9548,-0.2865,-0.3153,0.1416
2013,5,ARI,-0.1528,-0.0324,0.5191,1.6439,1.348,0.7679,-0.2856,-0.2423,0.2548,0.3262,0.274,0.3057,0.1441,0.1726,0.6811,-0.3694,-0.4139,0.0445
2013,6,ARI,0.0834,0.2816,0.7279,1.6918,1.4328,0.7881,-0.2003,-0.1535,0.4865,0.4049,0.3389,0.4217,0.1983,0.2344,0.8219,-0.2943,-0.3427,0.1058
2013,7,ARI,0.344,0.6393,0.8942,2.0957,1.9082,0.8814,-0.1896,-0.1341,0.5369,0.48,0.4081,0.5466,0.1982,0.2615,0.8695,-0.2384,-0.2924,0.1744
2013,8,ARI,0.2095,0.5047,0.8428,2.5398,2.4066,0.9422,-0.1537,-0.0917,0.644,0.3946,0.3019,0.3545,0.147,0.1824,0.7041,-0.2975,-0.3618,0.0842
2013,9,ARI,0.2095,0.4597,0.8227,2.5398,2.4583,0.9461,-0.1537,-0.0858,0.6593,0.3946,0.291,0.3354,0.147,0.1822,0.7038,-0.2975,-0.3875,0.0617
2013,10,ARI,0.0932,0.3062,0.7433,1.9174,1.8196,0.8681,-0.1089,-0.0211,0.8061,0.4577,0.3543,0.4487,0.0682,0.0659,0.3806,-0.4106,-0.5289,0.0078
2013,11,ARI,-0.1817,-0.1251,0.4571,1.0717,0.9412,0.6496,-0.2233,-0.1489,0.4991,0.3689,0.2102,0.2002,0.1143,0.1376,0.5866,-0.2889,-0.3746,0.073
2013,12,ARI,-0.3828,-0.4866,0.2324,1.1584,1.1191,0.7045,-0.2543,-0.1819,0.4065,0.4383,0.302,0.3549,0.1155,0.1367,0.5851,-0.3455,-0.4764,0.018
2013,13,ARI,-0.4635,-0.6304,0.1616,1.33,1.4728,0.7974,-0.256,-0.1768,0.4199,0.452,0.3062,0.3628,0.1181,0.1394,0.592,-0.3341,-0.4772,0.0178
2013,14,ARI,-0.4524,-0.655,0.1509,0.9754,1.076,0.6923,-0.2414,-0.1521,0.4905,0.4821,0.3415,0.4268,0.1214,0.1474,0.6142,-0.3703,-0.542,0.006
2013,15,ARI,-0.4096,-0.5897,0.1798,0.9075,0.9862,0.6642,-0.3245,-0.2408,0.2588,0.4304,0.2443,0.2572,0.1177,0.1417,0.5987,-0.3287,-0.4944,0.0133
2013,16,ARI,-0.0784,-0.1442,0.4445,1.2017,1.4635,0.7958,-0.3308,-0.246,0.2467,0.4487,0.2543,0.2734,0.1625,0.2272,0.8071,-0.268,-0.3879,0.0611
2013,17,ARI,0.0962,0.0604,0.5834,1.3744,1.7809,0.8615,-0.2965,-0.1944,0.3747,0.4697,0.2785,0.313,0.1498,0.2005,0.7502,-0.2424,-0.3377,0.1123
2014,1,ARI,-0.955,-0.5649,0.1922,4.2178,1.9763,0.8903,-0.3698,-0.2547,0.2264,0.9221,0.6276,0.8693,-0.5143,-0.0993,0.0623,-0.0866,-0.1334,0.5052
2014,2,ARI,-0.5371,-0.4124,0.2744,0.0823,0.2289,0.4112,-0.0877,-0.1068,0.6054,0.4356,0.4236,0.5754,-0.2076,-0.0917,0.0708,0.095,-0.0044,0.7778
2014,3,ARI,0.0515,-0.0052,0.5382,0.9044,0.8369,0.6163,-0.0578,-0.0644,0.7117,0.4258,0.4244,0.5774,-0.1287,-0.0751,0.089,0.0425,-0.0025,0.7819
2014,4,ARI,0.0515,0.0717,0.5908,0.9044,0.8772,0.6298,-0.0578,-0.046,0.7533,0.4258,0.4253,0.579,-0.1287,-0.1077,0.0565,0.0425,0.0177,0.8154
2014,5,ARI,-0.0817,-0.0491,0.5074,2.8261,2.4983,0.9496,-0.0267,-0.0011,0.8409,0.4855,0.4852,0.6844,-0.0594,-0.0688,0.0971,0.1228,0.1144,0.9241
2014,6,ARI,-0.4216,-0.4723,0.24,2.0855,2.0188,0.8965,0.024,0.068,0.9365,0.5691,0.5745,0.8106,-0.1768,-0.2203,0.0053,-0.1558,-0.1734,0.4129
2014,7,ARI,-0.8757,-1.0576,0.0389,1.4479,1.5153,0.8077,-0.0628,-0.0394,0.7675,0.4829,0.4798,0.6745,-0.1076,-0.1845,0.0122,-0.0691,-0.0653,0.6596
2014,8,ARI,-0.8036,-0.9787,0.0519,1.5698,1.7145,0.8497,-0.027,0.0188,0.8762,0.521,0.5236,0.7416,-0.114,-0.2133,0.0062,-0.1299,-0.1396,0.4907
2014,9,ARI,-0.8868,-1.0407,0.0411,1.3962,1.5976,0.8273,-0.1171,-0.0833,0.6656,0.6169,0.6561,0.8936,-0.0473,-0.1216,0.0449,-0.0917,-0.0867,0.6119
2014,10,ARI,-1.0464,-1.2895,0.0139,0.8177,0.9221,0.644,-0.0277,0.0382,0.9027,0.5952,0.6309,0.8724,-0.0244,-0.0918,0.0706,-0.1624,-0.1804,0.397
2014,11,ARI,-0.7937,-1.0902,0.0339,0.8743,1.0569,0.6858,0.085,0.1741,0.9908,0.5241,0.525,0.7437,-0.0411,-0.1372,0.0352,-0.328,-0.4325,0.0358
