season,week,team,pass_off_norm_value_pre,pass_off_ptile_pre,rush_off_norm_value_pre,rush_off_ptile_pre,st_off_norm_value_pre,st_off_ptile_pre,pass_def_norm_value_pre,pass_def_ptile_pre,rush_def_norm_value_pre,rush_def_ptile_pre,st_def_norm_value_pre,st_def_ptile_pre,pass_off_norm_value_post,pass_off_ptile_post,rush_off_norm_value_post,rush_off_ptile_post,st_off_norm_value_post,st_off_ptile_post,pass_def_norm_value_post,pass_def_ptile_post,rush_def_norm_value_post,rush_def_ptile_post,st_def_norm_value_post,st_def_ptile_post
2005,2,TB,0.121,0.3838,-0.0193,0.1745,-0.2649,0.3441,1.9371,0.9357,0.1155,0.7894,-0.0686,0.2994,0.1783,0.3882,0.0636,0.2282,-0.2923,0.3292,2.3998,0.9582,0.1222,0.7921,-0.0917,0.2692
2005,3,TB,0.1489,0.387,0.0674,0.23,-0.2892,0.3247,2.3618,0.9612,0.1212,0.7942,-0.0935,0.2648,-0.063,0.36,0.0922,0.248,-0.3106,0.3139,2.2246,0.9484,0.2123,0.8539,-0.0413,0.3398
2005,4,TB,-0.1021,0.3581,0.0961,0.2516,-0.3074,0.3093,2.1893,0.9522,0.2132,0.8577,-0.0425,0.3372,-0.3141,0.3319,0.0684,0.2318,-0.315,0.3104,2.4528,0.9614,0.1303,0.7987,-0.0649,0.3055
2005,5,TB,-0.3673,0.3282,0.0738,0.2353,-0.3133,0.3047,2.4314,0.9657,0.1299,0.8015,-0.0671,0.3015,-0.7932,0.2796,0.0579,0.2243,-0.1371,0.4663,2.2696,0.951,0.0864,0.7643,-0.0098,0.3881
2005,6,TB,-0.8687,0.2728,0.0631,0.2271,-0.135,0.4638,2.2496,0.9561,0.0846,0.7645,-0.0109,0.3864,-0.4342,0.3182,0.0515,0.2208,-0.22,0.3897,2.5603,0.9672,0.1223,0.7923,-0.0462,0.3338
2005,7,TB,-0.8731,0.2723,0.0627,0.2267,-0.1343,0.4644,2.2618,0.9566,0.0825,0.7626,-0.0113,0.3861,-0.4391,0.3171,0.0499,0.2196,-0.2197,0.39,2.5788,0.9681,0.1208,0.791,-0.0463,0.3336
2005,8,TB,-0.4962,0.3137,0.0548,0.2219,-0.2179,0.3872,2.5603,0.9727,0.1201,0.7933,-0.0481,0.3288,-0.9774,0.2604,-0.0682,0.1499,-0.3193,0.3081,2.7005,0.9727,0.1682,0.8256,-0.0596,0.3136
2005,9,TB,-1.0613,0.2508,-0.0631,0.1493,-0.3179,0.302,2.683,0.9767,0.1686,0.8303,-0.0617,0.3086,-1.4098,0.2135,-0.0995,0.1353,-0.2306,0.3813,2.0143,0.9348,0.2767,0.8876,-0.0569,0.3171
2005,10,TB,-1.5154,0.2039,-0.0945,0.1345,-0.229,0.3777,2.0017,0.9404,0.2806,0.8935,-0.0589,0.3122,-0.3576,0.3267,-0.1035,0.1337,-0.2283,0.383,1.9172,0.9275,0.1339,0.8012,-0.1468,0.1981
2005,11,TB,-0.4076,0.3241,-0.0988,0.1324,-0.227,0.3795,1.9068,0.933,0.1335,0.8035,-0.1504,0.1909,-0.292,0.3342,0.1738,0.3079,-0.1227,0.4777,1.6251,0.9001,0.1204,0.7905,-0.1186,0.2314
2005,12,TB,-0.3385,0.3313,0.1785,0.3145,-0.1208,0.4757,1.6172,0.9068,0.1199,0.7931,-0.1216,0.2249,-0.6342,0.2961,0.2732,0.3844,-0.1585,0.447,1.6289,0.9004,0.1178,0.7878,-0.1444,0.2016
2005,13,TB,-0.6986,0.2901,0.2779,0.3927,-0.1568,0.4441,1.6211,0.9073,0.1173,0.7909,-0.1479,0.1939,-0.5904,0.2998,0.3552,0.4464,-0.2852,0.3345,1.8208,0.9195,0.2182,0.857,-0.1447,0.2012
2005,14,TB,-0.6507,0.2948,0.3602,0.4574,-0.2841,0.3283,1.8139,0.9254,0.222,0.8634,-0.1481,0.1933,-0.368,0.3251,0.4116,0.4865,-0.3004,0.3218,2.0365,0.9367,0.3069,0.9012,-0.1094,0.2443
2005,15,TB,-0.4097,0.3239,0.4132,0.496,-0.2975,0.3175,2.0065,0.9409,0.3106,0.9064,-0.1116,0.2387,-1.3347,0.2214,0.3795,0.4649,-0.2886,0.3319,1.4555,0.8796,0.381,0.9293,-0.1221,0.2269
2005,16,TB,-1.4183,0.2134,0.3813,0.4739,-0.2857,0.3271,1.4327,0.886,0.3864,0.9336,-0.1246,0.2212,-1.2531,0.2308,0.4729,0.5283,-0.3985,0.2456,1.2249,0.8506,0.4209,0.9414,-0.0915,0.2696
2005,17,TB,-1.3309,0.2243,0.4741,0.5389,-0.3952,0.2405,1.2049,0.857,0.4269,0.9461,-0.0934,0.2653,-1.1932,0.2361,0.4672,0.5242,-0.3123,0.3122,1.2814,0.8591,0.4299,0.9439,-0.0938,0.2654
2006,1,TB,-0.8071,0.2795,0.2771,0.3922,-0.2366,0.3713,0.654,0.7688,0.2357,0.8692,-0.0514,0.3233,-2.5657,0.1178,0.3043,0.4077,-0.2562,0.3593,0.2718,0.6897,0.2895,0.8942,-0.0073,0.3922
2006,2,TB,-2.665,0.1104,0.3063,0.4149,-0.2533,0.3556,0.2643,0.6935,0.29,0.8974,-0.0082,0.3909,-2.8208,0.1015,0.259,0.3742,-0.5079,0.1742,0.0524,0.6431,0.2261,0.8611,0.1538,0.6339
2006,3,TB,-2.925,0.0946,0.2611,0.3803,-0.5043,0.1688,0.0474,0.6454,0.2248,0.8651,0.1546,0.6401,-2.6532,0.1119,0.256,0.372,-0.5042,0.1768,-0.1176,0.6049,0.1329,0.8003,0.1212,0.5885
2006,4,TB,-2.897,0.0969,0.2606,0.38,-0.5016,0.1708,0.0427,0.6444,0.2214,0.863,0.1542,0.6395,-2.6312,0.1138,0.2559,0.3718,-0.5029,0.1775,-0.1187,0.6048,0.13,0.7982,0.1214,0.5888
2006,5,TB,-2.7471,0.1056,0.2607,0.3801,-0.5016,0.1709,-0.1246,0.6023,0.1271,0.7995,0.1219,0.5937,-2.4917,0.123,0.4279,0.4969,-0.7014,0.0848,0.0757,0.6489,-0.0162,0.6732,0.1577,0.6388
2006,6,TB,-2.6008,0.1145,0.4323,0.5092,-0.7008,0.0791,0.0687,0.651,-0.0233,0.6629,0.1588,0.6449,-2.2786,0.1368,0.4495,0.5104,-0.8265,0.0482,0.1629,0.6667,0.0619,0.7446,0.1741,0.6613
2006,7,TB,-2.376,0.1288,0.4537,0.5233,-0.8262,0.0439,0.1555,0.67,0.0572,0.7428,0.1754,0.6673,-2.5103,0.1213,0.493,0.5413,-0.7275,0.0755,0.377,0.7116,-0.0777,0.6207,0.181,0.6698
2006,8,TB,-2.6166,0.1136,0.4976,0.5544,-0.7269,0.0696,0.367,0.7143,-0.0867,0.6076,0.1822,0.6771,-3.5343,0.0662,0.4475,0.5091,-0.7315,0.0739,0.6997,0.7697,-0.0203,0.6691,0.2348,0.7448
2006,9,TB,-3.6903,0.0604,0.4523,0.5223,-0.7311,0.0683,0.6874,0.7749,-0.0276,0.6598,0.2369,0.7528,-3.896,0.0549,0.4038,0.4816,-0.7156,0.0793,-0.4539,0.5235,0.0886,0.7663,0.2472,0.7586
2006,10,TB,-4.0712,0.0483,0.4086,0.4934,-0.7152,0.0728,-0.4575,0.5169,0.0851,0.765,0.2495,0.7682,-4.3852,0.04,0.3366,0.4344,-0.5825,0.137,-0.7805,0.4393,0.1444,0.8082,0.2252,0.7331
2006,11,TB,-4.5842,0.0348,0.3415,0.4448,-0.5817,0.1306,-0.7816,0.4306,0.1432,0.8105,0.2271,0.7411,-4.0642,0.0493,0.3553,0.4465,-0.479,0.192,-0.8878,0.4128,0.1278,0.7966,0.2022,0.7009
2006,12,TB,-4.2446,0.0433,0.3604,0.4575,-0.4778,0.1851,-0.8888,0.4022,0.1261,0.7983,0.2035,0.7089,-4.2581,0.0441,0.474,0.5292,-0.4318,0.2224,-1.9287,0.1987,0.1173,0.7873,0.2101,0.7117
2006,13,TB,-4.4505,0.0379,0.4796,0.543,-0.4305,0.2155,-1.9248,0.1845,0.1156,0.7895,0.2115,0.7197,-5.1978,0.0233,0.4912,0.5401,-0.4372,0.218,-1.8316,0.2155,0.2346,0.8653,0.2308,0.7404
2006,14,TB,-5.4415,0.0186,0.4967,0.5537,-0.4359,0.2115,-1.8281,0.2022,0.2372,0.8704,0.2326,0.7483,-5.5052,0.0181,0.3413,0.4374,-0.4716,0.1965,-1.5689,0.2637,0.178,0.832,0.2592,0.7729
2006,15,TB,-5.7115,0.0154,0.3431,0.4461,-0.4687,0.1908,-1.5496,0.2543,0.1777,0.8355,0.2605,0.78,-4.9945,0.0267,0.3581,0.4485,-0.4259,0.2268,-1.7614,0.2278,0.184,0.8357,0.3174,0.8307
2006,16,TB,-5.1699,0.0232,0.3598,0.457,-0.4229,0.2211,-1.7383,0.2174,0.1836,0.8397,0.319,0.8382,-5.0081,0.0263,0.3621,0.451,-0.4002,0.2445,-0.7859,0.438,0.1159,0.7864,0.3639,0.8659
2006,17,TB,-5.1756,0.023,0.3638,0.4597,-0.3971,0.2391,-0.7792,0.4313,0.1142,0.7883,0.3659,0.8733,-4.7658,0.0312,0.3544,0.4456,-0.4674,0.1988,-1.3085,0.3182,0.0995,0.7747,0.3294,0.8405
2007,1,TB,-2.043,0.1541,0.2023,0.3333,-0.3386,0.2842,-0.6962,0.4526,0.069,0.7519,0.2569,0.7764,-1.9428,0.1637,0.1629,0.2984,-0.3852,0.2569,-0.9271,0.4031,0.0696,0.7509,0.2502,0.7624
2007,2,TB,-1.9715,0.1599,0.1657,0.3035,-0.3821,0.2515,-0.9163,0.3953,0.069,0.7518,0.247,0.7642,-1.1875,0.237,0.1469,0.2854,-0.3374,0.2928,-0.8689,0.4177,0.0493,0.7345,0.2885,0.8047
2007,3,TB,-1.1874,0.2387,0.1498,0.2916,-0.3344,0.2879,-0.8596,0.4104,0.0483,0.7347,0.2857,0.8064,-0.9833,0.2597,0.4357,0.5024,-0.3309,0.2981,-0.366,0.5444,0.013,0.7021,0.3823,0.8787
2007,4,TB,-0.9751,0.2611,0.4368,0.5124,-0.3277,0.293,-0.3662,0.541,0.0111,0.6988,0.3806,0.8832,-0.5796,0.3013,0.4342,0.5012,-0.4207,0.23,0.1084,0.6555,0.0214,0.7102,0.3984,0.8901
2007,5,TB,-0.5529,0.3065,0.4394,0.5138,-0.4194,0.2233,0.0987,0.6579,0.0198,0.709,0.3985,0.8955,-0.1323,0.3526,0.3736,0.4601,-0.4704,0.1975,-0.2645,0.5687,-0.0098,0.6796,0.4076,0.8954
2007,6,TB,-0.0845,0.3603,0.3787,0.4719,-0.4692,0.1907,-0.2721,0.5638,-0.0119,0.6744,0.4078,0.9005,0.3196,0.4055,0.3416,0.4376,-0.4735,0.1952,-0.7219,0.4534,0.0455,0.7313,0.4129,0.8988
2007,7,TB,0.3886,0.42,0.3468,0.4481,-0.4724,0.1884,-0.7261,0.445,0.0452,0.7319,0.4132,0.9039,1.1646,0.5116,0.3827,0.4667,-0.6088,0.1238,-0.7594,0.4446,-0.1051,0.5966,0.4463,0.9166
2007,8,TB,1.2692,0.5299,0.3878,0.4782,-0.6083,0.1177,-0.7639,0.436,-0.1091,0.5863,0.4472,0.9218,0.5788,0.4388,0.464,0.5216,-0.5525,0.1516,-0.9711,0.3919,-0.0364,0.6559,0.4393,0.9131
2007,9,TB,0.6502,0.4536,0.4693,0.535,-0.5521,0.144,-0.9748,0.3793,-0.0391,0.6493,0.4401,0.9182,1.0745,0.4999,0.4393,0.5045,-0.6664,0.0983,-0.4828,0.5165,-0.0517,0.6429,0.4144,0.8994
2007,10,TB,0.6527,0.454,0.4718,0.5367,-0.5496,0.145,-0.9767,0.3788,-0.0411,0.6467,0.4394,0.9177,1.074,0.4997,0.4408,0.5053,-0.6636,0.0993,-0.4806,0.5171,-0.0531,0.6417,0.4139,0.8991
2007,11,TB,1.169,0.5172,0.4464,0.5178,-0.664,0.0927,-0.4889,0.51,-0.0563,0.6333,0.4143,0.9042,1.0864,0.5014,0.6106,0.616,-0.7103,0.0817,0.4152,0.7193,0.0372,0.7232,0.4334,0.9107
2007,12,TB,1.1775,0.5189,0.6167,0.6315,-0.7109,0.0753,0.403,0.7219,0.0365,0.723,0.4342,0.9152,0.3841,0.4137,0.6058,0.6128,-0.6217,0.1173,0.5725,0.7483,0.0389,0.7246,0.4146,0.8997
2007,13,TB,0.4334,0.4251,0.6121,0.6278,-0.6218,0.1114,0.5599,0.7514,0.0382,0.7251,0.4151,0.9045,0.9112,0.4795,0.8213,0.7293,-0.7286,0.0752,0.704,0.7706,0.0153,0.7047,0.415,0.9
2007,14,TB,0.9856,0.4943,0.8284,0.7446,-0.7294,0.0692,0.691,0.7759,0.014,0.7036,0.4155,0.9048,0.8222,0.4689,0.7483,0.692,-0.6763,0.0938,0.2605,0.688,0.169,0.8265,0.3749,0.8739
2007,15,TB,0.8809,0.4808,0.7482,0.7052,-0.6738,0.0887,0.2486,0.6904,0.1723,0.8327,0.3733,0.8785,0.7974,0.466,0.8006,0.7177,-0.5288,0.1623,0.8873,0.8022,0.1396,0.8051,0.3895,0.8844
2007,16,TB,0.8516,0.4777,0.8001,0.7299,-0.5263,0.1564,0.867,0.8074,0.1422,0.8097,0.3881,0.8886,0.9392,0.4828,0.5957,0.6067,-0.5274,0.1636,0.6908,0.7677,0.0908,0.7676,0.3603,0.8629
2007,17,TB,0.9959,0.4953,0.597,0.6186,-0.5247,0.1576,0.6718,0.7719,0.092,0.7712,0.3586,0.8678,1.2295,0.5202,0.5576,0.5831,-0.3567,0.2786,0.1369,0.6611,0.0068,0.6969,0.2638,0.7782
2008,1,TB,0.6472,0.453,0.3049,0.4137,-0.2581,0.3503,0.0486,0.6457,0.0226,0.7119,0.2055,0.7115,0.1124,0.3796,0.3766,0.4623,-0.253,0.3617,-0.181,0.5902,0.1037,0.7782,0.2698,0.7849
2008,2,TB,0.076,0.379,0.3799,0.4729,-0.2506,0.3577,-0.1883,0.5863,0.1051,0.7817,0.2679,0.788,-0.0819,0.358,0.463,0.5207,-0.2421,0.3718,0.2186,0.6796,0.183,0.8348,0.2791,0.7943
2008,3,TB,-0.1249,0.3555,0.4654,0.5321,-0.2396,0.3692,0.2044,0.6813,0.1857,0.8404,0.2772,0.7974,0.2163,0.3931,0.351,0.4433,-0.2023,0.4055,0.4069,0.7174,0.1373,0.8032,0.2663,0.7808
2008,4,TB,0.1833,0.3918,0.3543,0.4525,-0.1999,0.4035,0.391,0.7199,0.1387,0.8074,0.2641,0.7841,-0.5106,0.3092,0.401,0.4801,-0.2015,0.4061,0.9036,0.8043,0.2454,0.8724,0.267,0.7816
2008,5,TB,-0.5819,0.3029,0.4077,0.4927,-0.2,0.4034,0.891,0.8117,0.2491,0.8776,0.2662,0.786,-0.6418,0.2946,0.4982,0.5446,-0.1788,0.4262,0.9533,0.8132,0.2652,0.8815,0.2452,0.7563
2008,6,TB,-0.7176,0.2884,0.5043,0.5593,-0.1771,0.4237,0.9414,0.8201,0.2697,0.8874,0.244,0.7606,-0.1147,0.3546,0.4137,0.4878,-0.1872,0.4185,1.5522,0.8916,0.2857,0.8925,0.3029,0.8183
2008,7,TB,-0.1632,0.3508,0.4202,0.5011,-0.1856,0.416,1.5381,0.8981,0.2908,0.8978,0.3026,0.8232,0.7157,0.4562,0.2631,0.3767,-0.311,0.3135,1.7893,0.9163,0.2674,0.883,0.3082,0.8224
2008,8,TB,0.7129,0.4614,0.2706,0.3873,-0.3099,0.3069,1.7746,0.9223,0.2723,0.889,0.3081,0.8279,0.5602,0.4372,0.2073,0.333,-0.4264,0.2263,1.9428,0.9292,0.2873,0.893,0.3139,0.8274
2008,9,TB,0.5482,0.44,0.2147,0.3429,-0.426,0.2189,1.9277,0.9345,0.2931,0.8989,0.314,0.8336,1.2355,0.5209,0.0067,0.1906,-0.1749,0.4305,1.2624,0.8564,0.184,0.8356,0.3438,0.8515
2008,10,TB,0.5497,0.4402,0.215,0.3431,-0.4265,0.2183,1.9416,0.936,0.2951,0.8998,0.314,0.8336,1.2349,0.5207,0.0065,0.1903,-0.1758,0.429,1.2735,0.8578,0.1851,0.8359,0.3438,0.8516
2008,11,TB,1.2583,0.5284,0.0139,0.1933,-0.1741,0.4269,1.2627,0.8653,0.1886,0.842,0.3445,0.8584,1.9535,0.6055,-0.2158,0.0876,-0.236,0.3767,1.2456,0.854,0.2143,0.8551,0.354,0.8586
2008,12,TB,2.0149,0.618,-0.2084,0.0863,-0.2345,0.373,1.2347,0.8619,0.2193,0.8615,0.355,0.8656,1.4656,0.5497,-0.2198,0.0862,-0.1599,0.4453,2.1759,0.9451,0.2176,0.8568,0.3595,0.8626
2008,13,TB,1.5013,0.5581,-0.2132,0.0849,-0.158,0.4429,2.1633,0.9504,0.2231,0.8639,0.3607,0.869,1.1127,0.5045,-0.0485,0.1596,-0.1057,0.4932,2.3497,0.9549,0.2874,0.8931,0.3386,0.8472
2008,14,TB,1.1284,0.5117,-0.0422,0.1605,-0.1035,0.4935,2.3387,0.9601,0.2953,0.9001,0.3393,0.8539,1.5592,0.5599,0.1587,0.2947,-0.1716,0.4335,2.0765,0.9388,0.0767,0.7561,0.3192,0.833
2008,15,TB,1.5915,0.5689,0.1641,0.3024,-0.1693,0.4319,2.0474,0.9436,0.0793,0.7603,0.3182,0.8375,1.2459,0.5225,0.1208,0.2683,-0.2875,0.3329,2.3019,0.9528,0.0937,0.77,0.3499,0.8562
2008,16,TB,1.2612,0.5288,0.1266,0.2734,-0.2851,0.3276,2.2696,0.9571,0.0964,0.7745,0.3493,0.8614,1.1142,0.505,0.1265,0.2717,-0.1972,0.4096,1.6232,0.8997,0.045,0.7303,0.3256,0.8375
2008,17,TB,1.1222,0.5108,0.1322,0.2764,-0.1948,0.4079,1.5967,0.905,0.0465,0.733,0.3245,0.8427,1.2431,0.522,0.1731,0.3068,-0.2974,0.3246,1.1517,0.8403,-0.0474,0.6465,0.2842,0.7992
2009,1,TB,0.1675,0.3896,0.0686,0.2313,-0.2201,0.385,0.611,0.761,0.0009,0.6877,0.2204,0.7315,0.5151,0.4316,0.4121,0.4869,-0.3746,0.2655,-0.2206,0.5801,-0.0296,0.6622,0.1595,0.6402
2009,2,TB,0.5159,0.4369,0.4149,0.4967,-0.3721,0.2595,-0.2279,0.5764,-0.03,0.6577,0.1562,0.6422,0.3143,0.4046,0.3024,0.4061,-0.3323,0.2969,-0.4025,0.5351,-0.0898,0.6109,0.1512,0.6304
2009,3,TB,0.3068,0.4075,0.3064,0.4151,-0.3296,0.2911,-0.4072,0.5288,-0.0914,0.6029,0.1479,0.6303,-0.387,0.3235,0.3059,0.4088,-0.3483,0.2845,-0.836,0.4258,-0.1219,0.5835,0.1891,0.6821
2009,4,TB,-0.427,0.322,0.3097,0.418,-0.3454,0.2797,-0.8359,0.4161,-0.1238,0.5735,0.1862,0.6828,-0.771,0.2824,0.31,0.412,-0.4807,0.191,-0.4125,0.5323,-0.0788,0.6205,0.2131,0.7158
2009,5,TB,-0.8317,0.2767,0.3166,0.4238,-0.4794,0.1846,-0.4228,0.5254,-0.0813,0.6129,0.2112,0.7192,-0.5125,0.3089,0.068,0.2315,-0.4506,0.2092,-0.8998,0.4104,-0.0654,0.6307,0.2046,0.7041
2009,6,TB,-0.5601,0.3055,0.0762,0.2374,-0.4493,0.2022,-0.907,0.3982,-0.0675,0.6235,0.2025,0.7078,-0.4371,0.3177,0.0632,0.2279,-0.4391,0.2172,-0.5891,0.4886,-0.1857,0.5268,0.2283,0.7371
2009,7,TB,-0.4806,0.3154,0.0712,0.233,-0.4376,0.2098,-0.5986,0.4797,-0.1894,0.5135,0.2267,0.7406,-1.2686,0.2291,-0.0383,0.1641,-0.4951,0.1825,-0.777,0.4403,-0.1838,0.5287,0.2543,0.7682
2009,8,TB,-0.4809,0.3153,0.0739,0.2353,-0.4384,0.2093,-0.6002,0.4792,-0.1912,0.5116,0.2267,0.7407,-1.2708,0.2287,-0.0378,0.1645,-0.4963,0.1818,-0.7789,0.44,-0.1842,0.528,0.2542,0.7679
2009,9,TB,-1.3623,0.2198,-0.0296,0.1676,-0.4953,0.175,-0.7868,0.4292,-0.1878,0.5151,0.253,0.772,-1.1343,0.2422,-0.1269,0.1227,-0.5123,0.1715,-0.313,0.5575,-0.3492,0.3756,0.3426,0.8506
2009,10,TB,-1.2169,0.2355,-0.118,0.1237,-0.5114,0.1643,-0.3225,0.5517,-0.3582,0.3557,0.343,0.8571,-1.0747,0.2479,-0.2672,0.0707,-0.3552,0.2796,-0.567,0.4961,-0.2616,0.4613,0.3258,0.8377
2009,11,TB,-1.1523,0.2423,-0.2576,0.0692,-0.3537,0.2733,-0.5757,0.4869,-0.2683,0.4427,0.326,0.8439,-1.7653,0.1777,-0.1002,0.1351,-0.4148,0.2338,-0.6912,0.4621,-0.4169,0.3223,0.3026,0.818
2009,12,TB,-1.883,0.1674,-0.0912,0.1358,-0.4136,0.227,-0.6988,0.4521,-0.4285,0.2998,0.3022,0.8228,-1.609,0.1939,-0.3069,0.0591,-0.5497,0.1527,-0.7288,0.4521,-0.2543,0.4682,0.3368,0.8459
2009,13,TB,-1.7159,0.183,-0.2972,0.0571,-0.5494,0.1451,-0.736,0.4429,-0.2611,0.4506,0.337,0.8525,-2.0254,0.1565,-0.1741,0.1037,-0.5011,0.1787,-0.8764,0.4157,-0.2337,0.4867,0.2956,0.8113
2009,14,TB,-2.1539,0.1457,-0.1651,0.1026,-0.5006,0.1718,-0.8832,0.4039,-0.2398,0.4695,0.2951,0.8162,-3.272,0.0784,-0.3793,0.0425,-0.4986,0.1803,-1.0855,0.3651,-0.1839,0.5286,0.3638,0.8657
2009,15,TB,-3.4477,0.0695,-0.3686,0.042,-0.4958,0.1747,-1.0828,0.3538,-0.1865,0.516,0.3634,0.8711,-2.7226,0.1075,-0.4329,0.0336,-0.5407,0.1569,-0.6922,0.4618,-0.275,0.4476,0.4252,0.9054
2009,16,TB,-2.8652,0.0989,-0.4216,0.033,-0.5378,0.1506,-0.6931,0.4535,-0.2795,0.4315,0.4255,0.9109,-2.625,0.1142,-0.3127,0.0574,-0.5268,0.164,-0.3516,0.5485,-0.3911,0.3426,0.5318,0.9558
2009,17,TB,-2.7575,0.105,-0.3027,0.0557,-0.5238,0.1582,-0.3555,0.544,-0.3976,0.3235,0.5335,0.9602,-3.211,0.0813,-0.3881,0.0407,-0.5077,0.1744,-0.3543,0.5478,-0.4339,0.3079,0.6143,0.9783
2010,1,TB,-2.5905,0.1154,-0.2628,0.0677,-0.3538,0.2731,-0.1544,0.5949,-0.1773,0.5256,0.4597,0.9287,-2.6053,0.1157,-0.4476,0.0316,-0.3411,0.2897,0.1342,0.6603,-0.2061,0.5094,0.499,0.9418
2010,2,TB,-2.6488,0.1114,-0.4364,0.0309,-0.3382,0.2844,0.1268,0.6628,-0.2072,0.4985,0.4963,0.9449,-1.8013,0.1751,-0.6325,0.0159,-0.3398,0.2911,0.3194,0.7004,-0.0846,0.6158,0.4844,0.9366
2010,3,TB,-1.805,0.1738,-0.6192,0.0153,-0.3369,0.2854,0.3113,0.7027,-0.0835,0.6108,0.4814,0.9394,-2.1552,0.1464,-0.5181,0.0243,-0.3907,0.2514,-0.0545,0.62,-0.2182,0.4994,0.4758,0.9326
2010,4,TB,-1.7905,0.1758,-0.6171,0.0155,-0.3338,0.2883,0.3141,0.7039,-0.0825,0.6119,0.4802,0.9387,-2.1311,0.1486,-0.5149,0.0246,-0.3876,0.2541,-0.0514,0.6207,-0.2174,0.5002,0.4745,0.932
2010,5,TB,-2.1706,0.1443,-0.5043,0.0239,-0.387,0.2471,-0.0595,0.6186,-0.2219,0.4851,0.4732,0.9356,-1.614,0.1934,-0.3427,0.0492,-0.5293,0.162,0.423,0.7211,-0.3471,0.3778,0.4576,0.9236
2010,6,TB,-1.6248,0.1935,-0.3335,0.0478,-0.5292,0.1547,0.4153,0.7248,-0.3558,0.3576,0.456,0.9268,-1.1396,0.2417,-0.3826,0.0416,-0.6392,0.1096,-0.0572,0.6194,-0.7126,0.1377,0.4787,0.9338
2010,7,TB,-1.1276,0.2445,-0.3732,0.0408,-0.6396,0.1035,-0.0635,0.6174,-0.7327,0.1198,0.4775,0.9377,-0.8739,0.2705,-0.3933,0.0398,-0.5408,0.1568,-0.2272,0.5787,-0.9088,0.0661,0.4504,0.9197
2010,8,TB,-0.8489,0.2747,-0.3842,0.0386,-0.5409,0.149,-0.2334,0.5745,-0.9358,0.0549,0.4487,0.9228,-0.3254,0.331,-0.3814,0.0419,-0.635,0.1118,0.2508,0.6863,-1.0202,0.0429,0.3845,0.8806
2010,9,TB,-0.2748,0.339,-0.3727,0.0411,-0.6358,0.1048,0.2438,0.6893,-1.0511,0.0338,0.3817,0.8841,0.1263,0.3811,-0.6173,0.0171,-0.4103,0.237,-0.0742,0.6159,-1.0782,0.0336,0.354,0.8587
2010,10,TB,0.1972,0.3934,-0.6076,0.016,-0.4101,0.2294,-0.0808,0.6135,-1.1118,0.0271,0.3507,0.8624,1.1249,0.5061,-0.3979,0.039,-0.5238,0.1656,-0.1688,0.5932,-1.1162,0.0298,0.2907,0.8066
2010,11,TB,1.2465,0.5267,-0.3896,0.0377,-0.5241,0.158,-0.1757,0.5897,-1.152,0.0232,0.2863,0.8073,1.5577,0.5596,-0.3661,0.0455,-0.6423,0.1085,0.495,0.7339,-1.1106,0.0303,0.3009,0.8168
2010,12,TB,1.6978,0.5816,-0.3583,0.0434,-0.6429,0.102,0.4906,0.7385,-1.1495,0.0234,0.2968,0.8177,1.433,0.545,-0.2938,0.0629,-0.6886,0.0893,0.6673,0.7644,-1.0922,0.0322,0.2736,0.7886
2010,13,TB,1.5611,0.565,-0.2865,0.0604,-0.6894,0.083,0.6635,0.7707,-1.1321,0.0257,0.2689,0.789,1.2856,0.5267,-0.0462,0.1609,-0.6953,0.0872,0.7616,0.7786,-1.1701,0.0234,0.1723,0.6581
2010,14,TB,1.4003,0.5458,-0.0396,0.1623,-0.6962,0.0807,0.7587,0.7866,-1.2146,0.0175,0.1657,0.6535,1.9181,0.6015,-0.1807,0.1011,-0.6414,0.1089,0.3132,0.6982,-1.3123,0.0126,0.2824,0.7978
2010,15,TB,2.0469,0.6221,-0.1728,0.0999,-0.6385,0.104,0.3048,0.7011,-1.3352,0.0102,0.2771,0.7973,2.3256,0.6487,0.043,0.2155,-0.5893,0.134,-0.3869,0.5393,-1.4888,0.006,0.2694,0.7845
2010,16,TB,2.469,0.6722,0.0486,0.218,-0.5864,0.1285,-0.3883,0.5342,-1.5146,0.0045,0.264,0.784,2.9983,0.723,0.3159,0.4176,-0.5078,0.1743,-0.3995,0.536,-1.5051,0.0053,0.2414,0.7522
2010,17,TB,3.1692,0.7432,0.3186,0.4255,-0.505,0.1682,-0.4007,0.5307,-1.5301,0.0038,0.2356,0.7514,3.4734,0.7673,0.2573,0.373,-0.3831,0.2584,-0.2631,0.5691,-1.3431,0.0112,0.2204,0.7261
2011,1,TB,2.3668,0.6597,0.1312,0.2759,-0.2651,0.3439,-0.0864,0.6114,-0.5902,0.1883,0.1685,0.6581,2.2293,0.6381,0.067,0.2307,-0.1751,0.4304,-0.8337,0.4264,-0.513,0.2494,0.1364,0.6092
2011,2,TB,2.218,0.6419,0.0721,0.2336,-0.1729,0.428,-0.8291,0.4182,-0.5125,0.2368,0.1341,0.6105,2.3191,0.648,0.2593,0.3745,-0.1303,0.4728,-0.9184,0.4055,-0.7469,0.121,0.2063,0.7064
2011,3,TB,2.3113,0.6526,0.2624,0.3812,-0.128,0.4702,-0.9117,0.3968,-0.7505,0.1107,0.205,0.7109,1.9843,0.6094,0.1356,0.2786,-0.1214,0.4787,-0.687,0.4636,-0.7085,0.1403,0.2377,0.7481
