season,week,team,pass_off_value_created,pass_off_norm_value_created,pass_off_ptile_created,pass_def_value_created,pass_def_norm_value_created,pass_def_ptile_created,rush_off_value_created,rush_off_norm_value_created,rush_off_ptile_created,rush_def_value_created,rush_def_norm_value_created,rush_def_ptile_created,st_off_value_created,st_off_norm_value_created,st_off_ptile_created,st_def_value_created,st_def_norm_value_created,st_def_ptile_created
2006,12,ARI,-2.9211,-2.6427,0.2642,-2.5376,-3.7738,0.2665,-2.8002,-2.9661,0.0778,2.8286,3.5978,0.9521,-3.1586,-4.0168,0.0251,0.1514,0.3486,0.4973
2006,13,ARI,-1.5732,-1.0104,0.3626,-1.585,-2.7054,0.3513,-2.3514,-2.7069,0.1007,2.5382,3.5273,0.9485,-3.1965,-4.2427,0.0192,0.0977,0.2906,0.4828
2006,14,ARI,-0.8648,-0.2864,0.417,-1.7192,-2.8915,0.3365,-2.2136,-2.595,0.1115,2.7498,3.8207,0.9634,-3.1021,-4.4497,0.0148,0.1193,0.3999,0.5109
2006,15,ARI,-1.4158,-0.7721,0.38,-2.7977,-4.764,0.2038,-1.7206,-2.1631,0.1593,3.0899,4.475,0.9816,-2.941,-4.3607,0.0169,-0.1249,0.0451,0.4243
2006,16,ARI,-0.3311,0.3861,0.4641,-2.2536,-3.9743,0.2532,-1.7902,-2.3276,0.1403,2.6747,3.8165,0.9631,-2.6378,-4.161,0.0212,-0.7718,-0.9601,0.2233
2006,17,ARI,0.3915,1.1314,0.5149,-2.2521,-4.0342,0.249,-1.3317,-1.9023,0.195,2.3586,3.505,0.9474,-2.4235,-4.053,0.0239,-1.3772,-1.7999,0.1034
2007,1,ARI,-4.7996,-1.1756,0.3521,4.1917,0.7274,0.6286,1.2175,0.1206,0.5653,-1.4137,-0.2231,0.4274,-0.1373,0.122,0.613,-2.4478,-1.2789,0.1717
2007,2,ARI,-2.0786,-0.6602,0.3884,-3.3601,-2.5743,0.3619,3.4694,1.9652,0.8487,1.1476,0.9489,0.6273,-0.8555,-0.3291,0.5193,-0.0182,-0.174,0.3751
2007,3,ARI,1.295,1.4861,0.5399,-4.7909,-3.6809,0.273,3.8061,2.3667,0.8877,0.7314,1.0068,0.6368,-1.6527,-1.1667,0.3428,0.7932,0.5714,0.5524
2007,4,ARI,1.2417,1.6452,0.5511,-3.7933,-3.3358,0.2999,2.2338,1.3062,0.7685,2.2406,2.1922,0.8295,-1.5595,-1.3044,0.3156,2.1045,1.7162,0.7795
2007,5,ARI,1.5774,2.2244,0.5955,-0.7449,-1.2582,0.4683,1.8194,1.0124,0.722,1.1333,1.417,0.7088,-1.8937,-1.5938,0.26,1.1927,1.06,0.66
2007,6,ARI,-2.4637,-1.6892,0.3205,-1.3717,-1.8452,0.423,1.4088,0.699,0.6698,0.3451,0.7214,0.5893,-1.1131,-0.9264,0.3917,1.5645,1.399,0.7235
2007,7,ARI,-2.167,-1.7173,0.3189,-0.1389,-0.5782,0.5248,0.4218,-0.1513,0.511,0.3792,0.8195,0.6054,-1.7257,-1.6698,0.2492,2.0646,2.0172,0.8198
2007,8,ARI,-2.167,-2.0524,0.2965,-0.1389,-0.2769,0.5484,0.4218,-0.0666,0.5288,0.3792,0.7991,0.6017,-1.7257,-1.833,0.2225,2.0646,2.2103,0.8461
2007,9,ARI,-3.0412,-2.8381,0.2538,-1.0913,-1.3949,0.4583,0.5714,0.1093,0.5619,0.5343,0.9779,0.6325,-1.2725,-1.4477,0.2874,2.3696,2.7283,0.9018
2007,10,ARI,-2.6901,-2.4628,0.2732,-1.0641,-1.3845,0.4593,-0.6663,-1.0686,0.3283,2.3121,2.8487,0.9018,-0.9254,-1.1121,0.3547,2.4552,2.8806,0.9167
2007,11,ARI,-2.1519,-1.929,0.3041,1.6284,1.684,0.6951,-0.7094,-1.1063,0.3213,2.2443,2.9217,0.9071,-2.1041,-2.5202,0.1278,1.9591,2.4824,0.8768
2007,12,ARI,-2.1934,-1.9817,0.3011,0.6172,0.5501,0.6156,-0.1905,-0.5822,0.4248,1.8768,2.4743,0.8616,-2.7989,-3.6189,0.0402,1.9801,2.6434,0.8939
2007,13,ARI,-1.7861,-1.3961,0.3398,0.724,0.5292,0.614,-0.3915,-0.8846,0.3626,1.9007,2.7488,0.8931,-2.2432,-3.0827,0.0749,1.7376,2.4765,0.8763
2007,14,ARI,-2.0751,-1.6755,0.3212,-0.5275,-1.0132,0.489,-0.3323,-0.8419,0.3712,1.7192,2.5428,0.8701,-1.9561,-2.8452,0.0943,1.7965,2.6991,0.8987
2007,15,ARI,-2.1776,-1.7274,0.3178,-1.0597,-1.9491,0.414,0.0004,-0.5235,0.4366,1.6877,2.6837,0.887,-1.8694,-2.7672,0.1029,1.8759,3.0446,0.929
2007,16,ARI,-1.171,-0.6436,0.3897,-2.0029,-3.2496,0.3067,-0.2532,-0.8432,0.3709,1.3955,2.3517,0.8477,-1.8544,-2.8853,0.0917,1.7757,2.9779,0.9244
2007,17,ARI,-0.3999,0.0584,0.4407,-0.6432,-1.1969,0.474,-0.3565,-1.0188,0.3379,1.4469,2.4195,0.8559,-1.8865,-3.1588,0.0697,1.3899,2.4973,0.8782
2008,1,ARI,4.1941,3.4036,0.6771,9.006,2.9689,0.7749,3.1873,0.8713,0.6992,-6.0132,-1.9898,0.1634,-2.7814,-1.2199,0.3328,6.1333,2.6798,0.897
2008,2,ARI,15.1385,10.9405,0.9657,2.4267,1.1741,0.6618,0.3571,-0.3228,0.4775,-3.6207,-1.4281,0.235,0.6031,0.4314,0.6782,2.5019,1.4849,0.7412
2008,3,ARI,10.5885,8.529,0.9157,-0.0364,-0.1994,0.5552,1.2131,0.2541,0.5912,-3.7534,-1.8732,0.1785,-0.3451,-0.4112,0.501,1.9921,1.5494,0.7521
2008,4,ARI,7.6195,6.8054,0.8634,-3.4806,-3.1166,0.3164,1.9669,1.0126,0.7222,-3.7962,-2.1564,0.146,-1.387,-1.2936,0.3183,2.0553,1.6947,0.7758
2008,5,ARI,9.2342,8.2648,0.9083,-2.1655,-2.062,0.4043,1.7981,0.9607,0.7143,-2.5107,-1.5162,0.2234,-1.0061,-1.047,0.3675,1.5323,1.4991,0.7439
2008,6,ARI,8.4317,7.7269,0.8923,-1.8608,-2.0123,0.4088,0.5286,-0.0005,0.5419,-1.093,-0.5605,0.3695,-0.2113,-0.3122,0.5232,2.0744,2.1107,0.8327
2008,7,ARI,8.4317,8.1273,0.9043,-1.8608,-2.0657,0.4037,0.5286,-0.1174,0.5177,-1.093,-0.49,0.3815,-0.2113,-0.3736,0.5099,2.0744,2.2724,0.8536
2008,8,ARI,9.3148,8.9826,0.9282,-1.8471,-1.9931,0.4101,-0.1384,-0.6939,0.4001,-1.5876,-0.998,0.2969,-0.327,-0.5086,0.4802,1.3773,1.6561,0.7687
2008,9,ARI,8.9647,9.1035,0.9312,-0.6267,-0.8604,0.5023,0.3566,-0.2108,0.5,-0.6135,-0.0877,0.4489,-0.7828,-1.0993,0.3572,1.2474,1.5846,0.7579
2008,10,ARI,9.3995,9.4597,0.939,-1.3941,-1.7404,0.432,-0.2615,-0.7423,0.39,0.2006,0.6588,0.5793,-1.0678,-1.4852,0.2809,0.3019,0.5473,0.5464
2008,11,ARI,9.2576,9.3352,0.9364,-1.7471,-2.0576,0.4047,-0.102,-0.5412,0.4328,0.7961,1.3068,0.6909,-0.8007,-1.1343,0.35,-0.0331,0.1506,0.4491
2008,12,ARI,9.4413,9.5182,0.9404,-2.4143,-2.9634,0.3297,-0.4756,-0.9564,0.3489,0.7009,1.1885,0.6705,-0.1592,-0.411,0.501,-1.1403,-1.2607,0.1745
2008,13,ARI,8.1027,8.3213,0.91,-3.2415,-4.1144,0.2445,-0.4877,-0.9732,0.3461,-0.123,0.2175,0.5001,0.3716,0.1623,0.6195,-1.453,-1.6908,0.1156
2008,14,ARI,7.7562,7.8521,0.8961,-2.9455,-3.9946,0.2521,-0.5473,-1.0391,0.3341,0.7319,1.2663,0.6838,0.2202,-0.0142,0.586,-1.1181,-1.3055,0.1676
2008,15,ARI,5.9209,6.3431,0.8438,-3.5027,-4.834,0.1995,-0.1269,-0.6327,0.413,-0.011,0.424,0.5372,-0.4212,-0.8433,0.4097,-0.1047,0.1201,0.441
2008,16,ARI,4.4661,4.8703,0.7679,-4.4382,-6.163,0.1303,-0.4375,-1.0368,0.3345,-0.1784,0.226,0.5016,-0.5703,-1.086,0.3594,-0.0735,0.2001,0.4616
2008,17,ARI,4.6037,5.0787,0.78,-4.5377,-6.1919,0.1288,-0.1577,-0.7876,0.3816,0.1721,0.7495,0.5937,-0.5597,-1.1573,0.3447,0.128,0.5525,0.5478
2009,1,ARI,-12.9514,-5.7489,0.1159,-4.6517,-3.6555,0.2753,-1.6692,-0.8383,0.3719,8.6782,3.3732,0.9404,0.654,0.4077,0.6725,1.7995,0.7882,0.6026
2009,2,ARI,1.4605,1.6971,0.5551,0.0665,-0.5664,0.5259,-1.1824,-1.0287,0.3359,4.4985,2.4645,0.8603,-1.252,-0.8521,0.4078,2.6206,1.679,0.7729
2009,3,ARI,-1.8275,-1.0565,0.3594,-3.6838,-3.0348,0.3234,-3.357,-2.7747,0.0937,3.61,2.6503,0.883,-0.7544,-0.7985,0.4188,3.3761,2.7224,0.9013
2009,4,ARI,-1.8275,-0.9726,0.3652,-3.6838,-3.4734,0.2891,-3.357,-2.8184,0.0902,3.61,2.6971,0.8881,-0.7544,-0.8284,0.4124,3.3761,2.7995,0.9087
2009,5,ARI,-1.6028,-0.9377,0.3677,-3.825,-3.6213,0.2781,-2.316,-2.068,0.1719,4.187,3.5878,0.9513,-0.9445,-1.1531,0.3454,3.9894,3.9159,0.9713
2009,6,ARI,0.6445,1.0104,0.5065,0.6828,0.3907,0.6034,-3.143,-2.7604,0.0953,3.541,3.3791,0.9408,-1.1135,-1.344,0.308,4.5019,4.5885,0.9857
2009,7,ARI,-0.4706,0.0894,0.444,2.3973,1.8642,0.7075,-2.6285,-2.5228,0.1175,3.2991,3.2998,0.9361,-0.646,-0.9898,0.3801,4.1146,4.5557,0.9851
2009,8,ARI,-3.1637,-2.5768,0.267,2.0539,1.7651,0.7007,-1.2459,-1.5503,0.2482,1.3404,1.5889,0.7376,-0.4561,-0.7904,0.4205,3.8089,4.4422,0.983
2009,9,ARI,-0.7638,-0.291,0.4167,1.7211,1.4947,0.6822,-0.1952,-0.5982,0.4209,0.9742,1.3533,0.6984,-0.2993,-0.624,0.4552,3.6568,4.3782,0.982
2009,10,ARI,1.1798,1.467,0.539,1.3611,1.5132,0.6836,-0.3417,-0.7767,0.3837,-0.1073,0.3046,0.5148,-0.343,-0.6245,0.4551,3.4719,4.2124,0.9781
2009,11,ARI,1.7403,1.8767,0.5689,1.4332,1.794,0.7028,-0.259,-0.663,0.4071,0.1073,0.5226,0.5553,-0.6187,-0.9686,0.3841,2.6982,3.5529,0.9586
2009,12,ARI,1.989,2.1565,0.5908,1.0014,1.2451,0.6665,-0.1657,-0.6357,0.4125,-0.6718,-0.3305,0.4082,0.3701,0.2971,0.6486,2.1234,2.9152,0.9195
2009,13,ARI,3.2258,3.5407,0.6859,1.2883,1.5517,0.6863,-0.5943,-1.133,0.317,-0.3766,-0.0236,0.4605,0.3161,0.1958,0.6275,2.0948,3.0399,0.9286
2009,14,ARI,1.6847,2.1158,0.5876,1.8503,2.0654,0.7216,-0.8972,-1.4485,0.2638,-1.0835,-0.961,0.3026,0.4031,0.3165,0.653,2.0507,3.1869,0.9374
2009,15,ARI,0.7066,1.0379,0.509,2.0882,2.5187,0.7482,-0.7298,-1.3416,0.2807,-0.9281,-0.784,0.3328,0.818,0.8189,0.7518,1.6748,2.7876,0.9077
2009,16,ARI,0.8758,1.1514,0.5167,2.2786,2.9608,0.774,-0.5631,-1.1198,0.3193,-0.9148,-0.8063,0.3288,0.7466,0.6704,0.7224,1.4106,2.4911,0.8777
2009,17,ARI,-0.2437,0.0618,0.4412,1.8231,2.2498,0.7328,-0.587,-1.2381,0.2985,-0.8597,-0.7073,0.345,0.6437,0.6324,0.7157,1.0527,1.9117,0.8079
2010,1,ARI,1.8044,2.3103,0.6004,9.8398,3.7228,0.8167,-11.6441,-4.3589,0.021,-0.749,-0.3292,0.4083,-1.0603,-0.3967,0.504,2.3173,0.905,0.6272
2010,2,ARI,-9.1151,-5.9721,0.1078,-1.1729,-0.9901,0.4909,-2.7703,-1.6683,0.2309,-5.1401,-2.5552,0.1061,-3.7311,-2.3394,0.1495,2.0241,1.1036,0.668
2010,3,ARI,-7.1245,-5.8499,0.1115,-2.7975,-2.2011,0.392,-1.8575,-1.2476,0.2966,-3.463,-2.3923,0.1213,-0.0469,0.179,0.6237,-1.667,-1.5858,0.1286
2010,4,ARI,-11.7075,-9.7494,0.0265,-4.4437,-4.0688,0.2473,-1.2045,-0.9895,0.3438,-2.0918,-1.4403,0.2334,0.9274,1.0764,0.7948,-1.0604,-1.1767,0.1869
2010,5,ARI,-9.7719,-8.5805,0.0441,-1.0297,-1.1906,0.4747,-2.5211,-2.2007,0.1548,-0.7473,-0.5179,0.3767,1.6612,1.5443,0.8592,-0.2711,-0.3749,0.332
2010,6,ARI,-9.7719,-8.6261,0.0438,-1.0297,-1.1261,0.4795,-2.5211,-2.3414,0.1382,-0.7473,-0.5299,0.3744,1.6612,1.6708,0.872,-0.2711,-0.3436,0.3383
2010,7,ARI,-11.1655,-9.7004,0.027,-0.9158,-1.3208,0.4639,-1.5865,-1.64,0.2342,0.6691,0.9474,0.6271,0.8247,0.8103,0.7506,-1.4864,-1.526,0.1359
2010,8,ARI,-12.2281,-10.609,0.0182,-2.4133,-3.0204,0.325,-0.6578,-0.9377,0.3512,1.1364,1.4418,0.7136,1.6375,1.7561,0.8802,-0.6256,-0.6241,0.2837
2010,9,ARI,-10.5991,-9.6687,0.0273,-3.4754,-4.0695,0.2471,-0.961,-1.2573,0.2947,1.2023,1.6487,0.7469,1.7398,1.9718,0.9031,0.4339,0.5629,0.5499
2010,10,ARI,-11.3484,-10.5085,0.0187,-4.7138,-5.795,0.1477,-0.7366,-1.1105,0.3206,1.1086,1.6481,0.7468,1.2894,1.5283,0.8571,0.5677,0.7006,0.5849
2010,11,ARI,-10.0825,-9.7157,0.0268,-5.0654,-6.0646,0.1338,-0.7296,-1.0336,0.3351,0.3556,0.6871,0.5841,0.9651,1.262,0.8241,0.41,0.4527,0.5245
2010,12,ARI,-10.3662,-9.943,0.0234,-4.7149,-5.7767,0.1491,-1.508,-2.0156,0.1788,-1.0453,-1.0229,0.2934,0.9415,1.185,0.8137,0.9831,1.3213,0.7088
2010,13,ARI,-11.097,-10.7227,0.0166,-4.4776,-5.6961,0.1527,-1.2667,-1.9138,0.1935,-0.4688,-0.2601,0.4208,0.7442,0.9103,0.7673,0.308,0.4826,0.5325
2010,14,ARI,-11.5693,-10.7968,0.0161,-1.8543,-2.6487,0.3556,-0.6091,-1.0797,0.326,0.0618,0.4141,0.536,0.9135,1.1214,0.8029,0.1445,0.288,0.482
2010,15,ARI,-11.4372,-10.8199,0.016,-2.2021,-3.0692,0.3203,-0.6227,-1.1711,0.3095,0.5721,1.1635,0.6652,0.9641,1.1023,0.7993,-0.406,-0.4877,0.3089
2010,16,ARI,-10.853,-10.3226,0.0197,-1.3964,-1.9908,0.4104,-0.739,-1.3309,0.2824,0.1204,0.5192,0.5546,0.8972,1.001,0.7811,-0.5425,-0.6626,0.2755
2010,17,ARI,-12.1704,-11.5169,0.0103,-1.8163,-2.7534,0.3463,-0.5614,-1.1467,0.3147,0.0046,0.3949,0.5328,1.0065,1.241,0.8215,-0.2649,-0.2576,0.3586
2011,1,ARI,12.3124,7.3121,0.8801,-15.5932,-8.3269,0.0514,-4.8631,-1.9533,0.1883,2.3613,0.9891,0.6345,-3.5815,-1.5753,0.2636,9.3585,4.1063,0.9763
2011,2,ARI,4.9519,3.3835,0.6755,-10.5601,-6.7755,0.1042,2.0306,1.1888,0.7493,-1.6306,-0.9288,0.3083,-2.3675,-1.4693,0.2836,5.8205,3.8199,0.9685
2011,3,ARI,2.9257,1.9534,0.5741,-7.8482,-6.0681,0.1337,0.9747,0.7069,0.6715,-0.261,-0.2174,0.4282,-3.4593,-2.7661,0.103,3.4073,2.8612,0.915
2011,4,ARI,1.5761,1.0819,0.5115,-7.5001,-6.403,0.1199,2.0534,1.4971,0.7938,0.1514,0.2478,0.5056,-3.1848,-2.8085,0.0985,2.6893,2.5014,0.8787
2011,5,ARI,-3.44,-3.4474,0.2194,-5.9484,-5.4964,0.162,0.8771,0.5677,0.6469,-0.6298,-0.3451,0.4062,-3.0023,-2.9626,0.0853,2.5857,2.9622,0.9234
2011,6,ARI,-3.44,-3.7878,0.2006,-5.9484,-5.6804,0.1537,0.8771,0.5117,0.638,-0.6298,-0.2853,0.4165,-3.0023,-3.2389,0.0631,2.5857,3.1253,0.9338
2011,7,ARI,-1.5015,-1.5551,0.3287,-8.0487,-8.1181,0.0579,0.947,0.4665,0.6301,-0.6489,-0.2328,0.4259,-3.0541,-3.7125,0.0366,1.7731,2.3257,0.8591
2011,8,ARI,-1.5515,-1.5339,0.3302,-6.909,-7.3932,0.0812,1.3191,0.8907,0.7023,-1.3947,-1.1016,0.282,-2.6189,-3.374,0.0529,2.6385,3.3761,0.949
2011,9,ARI,-1.5015,-1.746,0.3164,-6.1891,-6.5462,0.1134,0.7065,0.3153,0.6019,-1.181,-0.9012,0.3129,-2.3892,-3.1892,0.0666,2.8303,3.9166,0.9713
2011,10,ARI,-1.1639,-1.4283,0.3381,-3.4472,-3.6588,0.2751,0.5016,0.1973,0.5807,-1.3431,-1.2485,0.2609,-2.8932,-3.798,0.0328,2.2133,3.0842,0.9313
2011,11,ARI,-2.6485,-3.0121,0.2444,-3.8552,-4.2998,0.2334,0.5378,0.4051,0.6186,-0.8802,-0.9558,0.3037,-2.4469,-3.3206,0.0569,2.319,3.3159,0.9455
2011,12,ARI,-3.9051,-4.2384,0.1772,-2.7969,-3.2209,0.3091,1.0193,0.9295,0.7089,-0.8098,-0.8223,0.3267,-2.6611,-3.7256,0.0358,2.7668,4.2825,0.9794
2011,13,ARI,-3.2824,-3.526,0.2152,-2.3903,-2.8708,0.3382,1.0857,0.9959,0.7198,-0.8414,-0.7927,0.331,-2.4425,-3.5764,0.042,2.7414,4.4951,0.9838
2011,14,ARI,-3.0881,-3.0488,0.2422,-1.3043,-1.7889,0.4282,0.725,0.5359,0.6423,-0.757,-0.6862,0.3485,-2.7354,-4.1184,0.0224,2.6052,4.6428,0.9865
2011,15,ARI,-2.9423,-2.7619,0.2578,-1.2614,-1.8481,0.4228,0.6927,0.5443,0.6433,-0.9794,-1.0738,0.2864,-2.6522,-3.9507,0.0274,2.6278,4.8951,0.9905
2011,16,ARI,-3.66,-3.5111,0.2159,-1.2441,-1.8529,0.4221,0.7747,0.684,0.6667,-0.6288,-0.617,0.3603,-2.5582,-3.9285,0.0285,2.7808,5.2457,0.9938
2011,17,ARI,-4.0666,-3.8145,0.199,-0.6296,-1.0022,0.4898,0.651,0.5248,0.64,-1.0743,-1.3127,0.2503,-2.2549,-3.5755,0.0421,2.9414,5.4088,0.9949
2012,1,ARI,-1.091,-0.6311,0.3904,1.3076,0.7026,0.6269,-6.5489,-2.6664,0.1051,5.1476,2.0972,0.8169,-1.5648,-0.7671,0.426,0.9001,0.4228,0.5169
2012,2,ARI,-2.6638,-2.5545,0.2682,5.07,3.912,0.8259,-4.179,-2.4831,0.1212,4.838,2.9335,0.9081,0.1819,0.0517,0.5999,1.6199,1.1591,0.6788
2012,3,ARI,0.4678,0.0245,0.4391,11.7544,10.0503,0.9824,-4.7621,-3.415,0.0499,2.1521,1.5253,0.727,1.7783,1.2934,0.8284,0.9374,0.9242,0.631
2012,4,ARI,-2.0539,-1.8995,0.3056,8.4773,7.3945,0.9473,-4.431,-3.7508,0.0369,2.5844,2.0979,0.817,3.0386,2.6975,0.9536,1.5985,1.6205,0.7635
2012,5,ARI,-4.8813,-4.492,0.1659,7.4637,6.9401,0.9366,-3.824,-3.5501,0.0449,1.5865,1.4713,0.7174,1.7895,1.6662,0.8716,0.8717,1.1121,0.6693
2012,6,ARI,-7.1946,-7.1368,0.0733,7.9551,7.7274,0.9538,-3.1164,-3.1525,0.0658,0.6423,0.8266,0.6067,2.2431,2.2334,0.9254,0.5281,0.8353,0.613
2012,7,ARI,-8.6623,-8.3403,0.0483,8.6271,8.9327,0.9719,-2.0399,-2.3547,0.1361,0.2365,0.534,0.558,1.3025,1.2043,0.8165,0.7867,1.3688,0.7184
2012,8,ARI,-8.4871,-8.0942,0.0531,6.119,6.6675,0.9292,-2.0759,-2.429,0.1271,0.6608,1.0351,0.6419,0.7628,0.6619,0.721,0.5193,0.979,0.6423
2012,9,ARI,-7.9238,-8.0593,0.0539,5.5381,6.4512,0.9226,-2.0355,-2.6702,0.1047,0.5597,1.1684,0.6661,0.4277,0.2978,0.6489,0.2627,0.6076,0.563
2012,10,ARI,-7.9238,-7.8866,0.0573,5.5381,6.3137,0.9185,-2.0355,-2.7251,0.0987,0.5597,1.1257,0.6585,0.4277,0.3339,0.6571,0.2627,0.5172,0.5404
2012,11,ARI,-9.8673,-9.943,0.0235,7.8364,9.3962,0.9767,-1.7943,-2.5025,0.1197,0.8985,1.5065,0.7237,0.7644,0.8527,0.7573,-0.1204,-0.1092,0.3883
2012,12,ARI,-10.9326,-10.9254,0.0147,6.8757,8.4752,0.9659,-2.036,-2.9274,0.0808,0.6457,1.1355,0.6603,0.7986,0.901,0.7655,0.3959,0.7147,0.5877
2012,13,ARI,-11.916,-12.1663,0.0069,7.9622,10.1482,0.9833,-2.2316,-3.3965,0.0508,0.2862,0.7247,0.59,1.0363,1.1887,0.8142,0.7651,1.4385,0.731
2012,14,ARI,-13.8318,-14.0194,0.0025,7.0231,9.3161,0.9759,-2.1216,-3.3383,0.0539,-0.6148,-0.4045,0.3968,1.088,1.1983,0.8157,0.1529,0.5002,0.5365
2012,15,ARI,-13.4153,-13.2958,0.0037,8.7605,12.0607,0.9925,-2.2607,-3.5711,0.0441,-0.3493,-0.1143,0.4449,1.4521,1.6524,0.8695,0.0905,0.406,0.5125
2012,16,ARI,-13.9875,-13.8717,0.0028,8.1383,11.22,0.9893,-2.9817,-4.4799,0.018,-0.3443,-0.0904,0.4486,1.9897,2.4597,0.9417,0.622,1.3568,0.7161
2012,17,ARI,-13.4934,-13.2226,0.0038,7.0471,10.1981,0.9835,-2.7314,-4.1677,0.0251,-0.314,-0.027,0.4597,2.0315,2.731,0.9552,0.7523,1.5461,0.7516
2013,1,ARI,4.5699,2.5517,0.6187,-1.5149,-0.9047,0.499,-1.1554,-0.3845,0.4649,1.3545,0.4728,0.5468,-3.225,-1.6776,0.2484,-0.0946,-0.0947,0.3913
2013,2,ARI,-0.2818,-0.5616,0.3951,-1.8576,-1.2005,0.4736,0.2297,0.1427,0.5692,3.6228,2.2843,0.8404,-0.6073,-0.3942,0.5047,2.7603,1.8542,0.8002
2013,3,ARI,-6.2145,-5.8163,0.1131,-4.0606,-3.0757,0.3197,2.1337,1.7317,0.824,2.1026,1.4401,0.7134,-1.5642,-1.4667,0.2839,2.5736,2.2131,0.8466
2013,4,ARI,-6.5288,-6.0196,0.106,-0.7973,-0.3967,0.5389,0.5529,0.5722,0.6477,2.5682,1.8845,0.7852,-0.5071,-0.5598,0.4697,2.3658,2.1644,0.8392
2013,5,ARI,-5.9819,-5.712,0.1174,4.392,4.3967,0.8477,-0.2182,-0.1092,0.5192,2.104,1.692,0.7533,0.0568,-0.0565,0.5772,1.7447,1.807,0.7942
2013,6,ARI,-6.3224,-6.4233,0.0929,4.3893,4.6843,0.8598,0.8483,0.8319,0.6929,1.5788,1.4114,0.7081,-0.2989,-0.4491,0.4931,1.0334,1.279,0.7007
2013,7,ARI,-7.4522,-7.5319,0.0637,4.4987,5.1047,0.8755,0.5543,0.5997,0.6528,0.6646,0.6819,0.5833,0.1501,-0.08,0.5719,0.9414,1.3873,0.7216
2013,8,ARI,-6.5725,-6.5351,0.09,5.2555,6.3887,0.9204,1.2141,1.2903,0.7664,0.9383,1.0914,0.6519,-0.1428,-0.4866,0.4856,0.8182,1.3463,0.7137
2013,9,ARI,-6.5725,-6.977,0.0769,5.2555,6.6645,0.9292,1.2141,1.1031,0.7365,0.9383,1.3347,0.6957,-0.1428,-0.3677,0.5113,0.8182,1.2773,0.7003
2013,10,ARI,-5.93,-6.1539,0.1013,5.5292,6.5088,0.9243,0.4955,0.3978,0.6166,0.7127,1.0423,0.6437,-0.2257,-0.4435,0.4944,0.582,0.9421,0.6355
2013,11,ARI,-4.1301,-4.2799,0.1758,5.46,6.745,0.9317,0.0789,-0.0509,0.5328,0.6421,0.9589,0.6294,-0.3263,-0.5589,0.47,0.1545,0.3317,0.4923
2013,12,ARI,-2.1026,-2.0113,0.2989,6.1743,7.697,0.9534,-0.3788,-0.6951,0.3999,0.9892,1.45,0.7149,-0.281,-0.5549,0.4712,0.1071,0.3197,0.4896
2013,13,ARI,-2.5003,-2.4165,0.2759,5.3477,6.7568,0.9319,-0.0092,-0.2291,0.4962,1.2458,1.8408,0.7784,-0.1075,-0.3764,0.5092,-0.2312,-0.1465,0.3809
2013,14,ARI,-1.6428,-1.5654,0.3279,5.9494,7.8931,0.9565,0.0868,-0.2047,0.501,0.9484,1.556,0.732,-0.4895,-0.9252,0.392,-0.2709,-0.1936,0.3713
2013,15,ARI,-0.7887,-0.4747,0.4026,4.5386,5.8114,0.9022,0.1999,0.031,0.5475,0.9841,1.5943,0.7385,-0.2844,-0.6007,0.4608,0.0578,0.2724,0.4784
2013,16,ARI,-1.1521,-0.8085,0.3769,5.4662,7.2067,0.943,0.1122,-0.0818,0.5256,1.0718,1.69,0.7527,-0.1967,-0.4862,0.4858,0.5022,0.9833,0.6434
2013,17,ARI,-0.6468,-0.2367,0.4205,4.8757,6.6434,0.9285,-0.0512,-0.2999,0.4818,1.5476,2.3829,0.8513,-0.6941,-1.2013,0.3365,0.494,0.9558,0.6377
2014,1,ARI,8.4662,5.031,0.777,2.9102,0.9611,0.6467,-6.4616,-2.9159,0.0817,6.9846,3.1916,0.9289,-7.837,-3.8661,0.0303,2.4943,1.227,0.6908
2014,2,ARI,2.8455,2.4152,0.6079,-1.7887,-1.5043,0.4502,-1.1726,-0.6061,0.4193,6.0324,3.8166,0.9632,-4.066,-2.5848,0.1207,7.8444,4.9523,0.9912
2014,3,ARI,7.543,6.2208,0.8378,-3.0958,-2.4363,0.3735,-1.3255,-0.8418,0.3713,3.9236,2.7504,0.8935,-2.3734,-2.0413,0.1895,7.2353,5.366,0.9946
2014,4,ARI,7.543,6.4556,0.8478,-3.0958,-2.6181,0.3587,-1.3255,-0.908,0.3566,3.9236,3.1646,0.927,-2.3734,-2.1063,0.1807,7.2353,5.898,0.997
2014,5,ARI,4.1058,3.9158,0.7118,-3.002,-2.8599,0.3389,-2.006,-1.6486,0.2329,2.8653,2.5499,0.8712,-2.622,-2.4787,0.1324,5.7792,5.3722,0.9947
2014,6,ARI,3.5708,3.4839,0.6821,-0.935,-0.807,0.5057,-1.8754,-1.7484,0.219,2.2645,2.1505,0.8241,-2.4394,-2.4783,0.1324,4.495,4.6697,0.9869
2014,7,ARI,3.9587,3.9504,0.7144,-0.152,-0.0753,0.5655,-1.79,-2.0199,0.1782,1.5983,1.6981,0.7543,-1.9361,-2.259,0.16,3.8346,4.5697,0.9855
2014,8,ARI,4.0613,4.0538,0.7216,1.1144,1.2995,0.6697,-1.8507,-2.1764,0.1578,1.2713,1.443,0.7138,-2.2279,-2.8905,0.0911,2.9377,3.8254,0.9686
