season,week,team,pass_off_value_pre,rush_off_value_pre,st_off_value_pre,pass_def_value_pre,rush_def_value_pre,st_def_value_pre,pass_off_value_post,rush_off_value_post,st_off_value_post,pass_def_value_post,rush_def_value_post,st_def_value_post,off_value_pre,def_value_pre,total_value_pre,off_value_post,def_value_post,total_value_post
2023,7,NYJ,-0.5637,0.3791,0.0776,-0.2006,0.0744,0.1736,-0.8167,0.5155,0.1458,-0.0954,0.1066,0.2044,-0.1069,0.0474,-0.0595,-0.1553,0.2156,0.0603
2023,8,NYJ,-0.8569,0.5155,0.1458,-0.0954,0.1067,0.2028,-1.2128,0.2828,0.1227,0.3149,0.1401,0.2285,-0.1955,0.2141,0.0186,-0.8073,0.6835,-0.1238
2023,9,NYJ,-1.2652,0.2828,0.1227,0.3149,0.1403,0.2271,-1.4391,0.1521,0.078,0.6918,0.1087,0.2068,-0.8597,0.6823,-0.1773,-1.209,1.0073,-0.2017
2023,10,NYJ,-1.4931,0.1521,0.078,0.6918,0.1088,0.2047,-1.3742,-0.106,0.0584,1.0415,0.0041,0.1938,-1.263,1.0053,-0.2577,-1.4218,1.2394,-0.1824
2023,11,NYJ,-1.4239,-0.106,0.0584,1.0415,0.0037,0.1913,-1.7845,-0.0855,-0.0925,0.7394,0.1227,0.1695,-1.4715,1.2366,-0.235,-1.9625,1.0316,-0.9309
2023,12,NYJ,-1.8482,-0.0855,-0.0925,0.7394,0.1229,0.1663,-2.3151,-0.0832,-0.0817,0.6535,0.0213,0.112,-2.0262,1.0285,-0.9977,-2.4801,0.7867,-1.6933
2023,13,NYJ,-2.3945,-0.0832,-0.0817,0.6535,0.021,0.1068,-2.611,-0.3325,-0.024,0.7534,0.2141,0.0909,-2.5595,0.7814,-1.7782,-2.9675,1.0584,-1.9091
2023,14,NYJ,-2.6988,-0.3325,-0.024,0.7534,0.2147,0.0853,-2.1015,-0.3411,0.1087,1.8746,0.1777,0.0691,-3.0553,1.0534,-2.002,-2.3339,2.1215,-0.2124
2023,15,NYJ,-2.1659,-0.3411,0.1087,1.8746,0.1782,0.0629,-2.8272,-0.5133,0.107,1.7583,0.2306,0.0583,-2.3983,2.1157,-0.2825,-3.2335,2.0472,-1.1864
2023,16,NYJ,-2.9168,-0.5133,0.107,1.7583,0.2313,0.0519,-3.097,-0.5318,0.1684,2.0373,0.0442,0.1066,-3.323,2.0415,-1.2815,-3.4603,2.1881,-1.2722
2023,17,NYJ,-3.1902,-0.5318,0.1684,2.0373,0.0441,0.1018,-3.4214,-0.3023,0.0447,1.7024,0.0478,0.1125,-3.5535,2.1832,-1.3704,-3.679,1.8627,-1.8162
2023,18,NYJ,-3.5216,-0.3023,0.0447,1.7024,0.0478,0.108,-3.5309,-0.321,0.0046,2.6695,0.0409,0.1163,-3.7792,1.8582,-1.9209,-3.8473,2.8267,-1.0206
2024,1,NYJ,-0.5045,-0.1982,0.0031,1.442,0.0194,0.0809,-0.2526,-0.1933,0.0553,1.3389,-0.042,0.0057,-0.6996,1.5423,0.8427,-0.3906,1.3026,0.912
2024,2,NYJ,-0.2446,-0.1933,0.0553,1.3389,-0.0422,0.0033,-0.1323,-0.0527,0.0807,1.3095,-0.074,0.0118,-0.3826,1.3,0.9175,-0.1043,1.2473,1.143
2024,3,NYJ,-0.1202,-0.0527,0.0807,1.3095,-0.0744,0.0097,0.8545,0.0011,-0.0322,1.7415,-0.0954,-0.0185,-0.0922,1.2448,1.1526,0.8234,1.6277,2.451
2024,4,NYJ,0.9038,0.0011,-0.0322,1.7415,-0.0958,-0.0217,0.4919,-0.1127,-0.0499,2.2456,-0.2227,0.0008,0.8727,1.6241,2.4968,0.3292,2.0237,2.3529
2024,5,NYJ,0.5311,-0.1127,-0.0499,2.2456,-0.2237,-0.0018,0.0443,-0.2303,0.0602,2.2773,-0.1061,-0.0604,0.3685,2.0201,2.3886,-0.1258,2.1108,1.985
2024,6,NYJ,0.0719,-0.2303,0.0602,2.2773,-0.1065,-0.0649,0.8354,-0.1801,-0.0336,1.8956,-0.2815,-0.0047,-0.0982,2.1059,2.0077,0.6217,1.6094,2.2311
2024,7,NYJ,0.8928,-0.1801,-0.0336,1.8956,-0.2828,-0.007,0.7508,-0.1538,-0.1483,1.4663,-0.3387,-0.0293,0.6791,1.6058,2.2849,0.4487,1.0983,1.547
2024,8,NYJ,0.8027,-0.1538,-0.1483,1.4663,-0.3402,-0.0323,1.1382,-0.0226,-0.356,1.2377,-0.3833,-0.0035,0.5006,1.0938,1.5944,0.7596,0.8509,1.6105
2024,9,NYJ,1.2009,-0.0226,-0.356,1.2377,-0.385,-0.0054,1.5907,0.0096,-0.2255,1.3978,-0.4844,-0.0529,0.8222,0.8472,1.6694,1.3748,0.8604,2.2353
2024,10,NYJ,1.6676,0.0096,-0.2255,1.3978,-0.4866,-0.0562,0.9155,0.1491,-0.1923,0.7192,-0.52,-0.0478,1.4516,0.8549,2.3065,0.8722,0.1514,1.0236
2024,11,NYJ,0.9628,0.1491,-0.1923,0.7192,-0.5224,-0.051,0.7335,0.0935,-0.1418,0.0192,-0.251,-0.0897,0.9195,0.1459,1.0653,0.6851,-0.3214,0.3637
2024,12,NYJ,0.9628,0.1491,-0.1923,0.7192,-0.5224,-0.051,0.7335,0.0935,-0.1418,0.0192,-0.251,-0.0897,0.9195,0.1459,1.0653,0.6851,-0.3214,0.3637
2024,13,NYJ,0.7732,0.0935,-0.1418,0.0192,-0.252,-0.094,0.0838,0.0783,-0.017,-0.1099,-0.3577,0.0305,0.7249,-0.3267,0.3981,0.1451,-0.4371,-0.292
2024,14,NYJ,0.0981,0.0783,-0.017,-0.1099,-0.3592,0.0306,0.92,0.1509,0.0165,-0.5216,-0.292,0.0038,0.1594,-0.4385,-0.279,1.0874,-0.8098,0.2776
2024,15,NYJ,0.9648,0.1509,0.0165,-0.5216,-0.2932,0.0034,1.7228,0.301,-0.0302,-0.7084,-0.377,-0.0158,1.1322,-0.8114,0.3208,1.9936,-1.1012,0.8924
2024,16,NYJ,1.7973,0.301,-0.0302,-0.7084,-0.3786,-0.0169,1.6968,0.1694,-0.0669,-0.7158,-0.4436,-0.037,2.0681,-1.1039,0.9642,1.7993,-1.1964,0.6029
2024,17,NYJ,1.7682,0.1694,-0.0669,-0.7158,-0.4456,-0.0384,1.2889,0.1129,-0.0772,-1.067,-0.2409,-0.0452,1.8706,-1.1997,0.6709,1.3246,-1.3531,-0.0285
2024,18,NYJ,1.3419,0.1129,-0.0772,-1.067,-0.2418,-0.0468,1.4043,0.2684,-0.0904,-0.8057,-0.2963,-0.0739,1.3776,-1.3557,0.0219,1.5823,-1.1759,0.4063
2025,1,NYJ,0.61,0.1657,-0.0606,-0.4352,-0.1406,-0.0514,1.2227,0.2737,-0.0594,-0.7735,-0.1819,-0.0978,0.7151,-0.6272,0.0879,1.437,-1.0533,0.3838
2025,2,NYJ,1.2439,0.2737,-0.0594,-0.7735,-0.1821,-0.0987,0.6012,0.2205,-0.0028,-0.8372,-0.2572,-0.1322,1.4582,-1.0543,0.4038,0.8189,-1.2267,-0.4078
2025,3,NYJ,0.6005,0.2205,-0.0028,-0.8372,-0.2576,-0.1343,0.45,0.1214,0.0718,-1.0947,-0.0464,-0.1094,0.8182,-1.2291,-0.4109,0.6431,-1.2505,-0.6074
2025,4,NYJ,0.4448,0.1214,0.0718,-1.0947,-0.046,-0.111,0.8892,0.1545,0.0768,-1.3521,0.0068,-0.1593,0.638,-1.2518,-0.6138,1.1204,-1.5047,-0.3843
2025,5,NYJ,0.9015,0.1545,0.0768,-1.3521,0.0074,-0.1627,0.7649,0.2455,0.1397,-1.6822,-0.1915,-0.1755,1.1327,-1.5075,-0.3747,1.1501,-2.0492,-0.8991
2025,6,NYJ,0.775,0.2455,0.1397,-1.6822,-0.1918,-0.1793,-0.2399,0.2115,0.3574,-1.3941,-0.0858,-0.2086,1.1602,-2.0533,-0.8931,0.3289,-1.6885,-1.3595
2025,7,NYJ,-0.2602,0.2115,0.3574,-1.3941,-0.0857,-0.2134,-1.2587,0.2294,0.3781,-1.1388,-0.0961,-0.2629,0.3086,-1.6931,-1.3845,-0.6511,-1.4978,-2.1489
2025,8,NYJ,-1.3152,0.2294,0.3781,-1.1388,-0.096,-0.2694,-0.6367,0.4471,0.3879,-1.2161,-0.3553,-0.2879,-0.7076,-1.5041,-2.2118,0.1983,-1.8593,-1.661
2025,9,NYJ,-1.3152,0.2294,0.3781,-1.1388,-0.096,-0.2694,-0.6367,0.4471,0.3879,-1.2161,-0.3553,-0.2879,-0.7076,-1.5041,-2.2118,0.1983,-1.8593,-1.661
2025,10,NYJ,-0.6666,0.4471,0.3879,-1.2161,-0.3564,-0.2949,-0.8622,0.4169,0.5731,-1.3839,-0.3193,-0.2471,0.1684,-1.8673,-1.6989,0.1277,-1.9503,-1.8226
2025,11,NYJ,-0.8952,0.4169,0.5731,-1.3839,-0.3202,-0.2529,-1.0189,0.4504,0.5783,-1.6305,-0.3103,-0.245,0.0947,-1.957,-1.8623,0.0098,-2.1858,-2.1761
2025,12,NYJ,-1.0567,0.4504,0.5783,-1.6305,-0.3112,-0.2505,-1.0645,0.1593,0.6363,-1.5767,-0.2586,-0.2713,-0.0281,-2.1922,-2.2203,-0.2689,-2.1066,-2.3756
2025,13,NYJ,-1.1027,0.1593,0.6363,-1.5767,-0.2592,-0.2775,-0.8451,0.1023,0.7359,-1.7108,-0.396,-0.2368,-0.3071,-2.1134,-2.4205,-0.007,-2.3435,-2.3505
2025,14,NYJ,-0.8735,0.1023,0.7359,-1.7108,-0.3971,-0.2418,-2.2216,0.1219,0.7515,-1.7002,-0.5443,-0.1981,-0.0354,-2.3496,-2.385,-1.3482,-2.4425,-3.7907
2025,15,NYJ,-2.3026,0.1219,0.7515,-1.7002,-0.5456,-0.2016,-2.541,0.1012,0.8348,-2.7102,-0.4394,-0.2447,-1.4292,-2.4474,-3.8765,-1.605,-3.3944,-4.9994
2025,16,NYJ,-2.6313,0.1012,0.8348,-2.7102,-0.4404,-0.2497,-3.703,0.0571,0.8533,-2.6887,-0.4531,-0.2776,-1.6953,-3.4004,-5.0957,-2.7926,-3.4194,-6.212
2025,17,NYJ,-3.8331,0.0571,0.8533,-2.6887,-0.4541,-0.2835,-4.0644,0.0936,0.8848,-3.8168,-0.4318,-0.2437,-2.9226,-3.4262,-6.3489,-3.086,-4.4923,-7.5783
2025,18,NYJ,-4.203,0.0936,0.8848,-3.8168,-0.4327,-0.2483,-4.1873,-0.0471,0.8903,-4.4093,-0.4514,-0.2415,-3.2247,-4.4978,-7.7225,-3.344,-5.1022,-8.4462
1999,1,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.3178,0.1672,-0.156,-0.342,-0.0488,0.0247,0.0,0.0,0.0,0.329,-0.3661,-0.0371
1999,2,OAK,0.3301,0.1672,-0.156,-0.342,-0.049,0.0255,0.9413,0.1053,-0.1748,-0.432,-0.01,0.06,0.3413,-0.3656,-0.0243,0.8718,-0.382,0.4898
1999,3,OAK,0.9776,0.1053,-0.1748,-0.432,-0.0101,0.0618,1.9101,-0.1121,-0.2381,-0.3068,0.0392,0.0052,0.9081,-0.3803,0.5279,1.5599,-0.2624,1.2975
1999,4,OAK,1.9796,-0.1121,-0.2381,-0.3068,0.0393,0.0052,2.2779,0.0632,-0.3861,-0.4744,0.05,-0.0073,1.6294,-0.2623,1.3671,1.955,-0.4317,1.5232
1999,5,OAK,2.3586,0.0632,-0.3861,-0.4744,0.0501,-0.0078,1.9338,-0.0595,-0.3272,-0.6173,0.0887,-0.0123,2.0356,-0.4321,1.6036,1.547,-0.5408,1.0062
1999,6,OAK,2.0015,-0.0595,-0.3272,-0.6173,0.0891,-0.0129,2.2581,0.0141,-0.371,-0.2845,-0.0087,-0.0506,1.6147,-0.5411,1.0737,1.9012,-0.3438,1.5574
1999,7,OAK,2.3337,0.0141,-0.371,-0.2845,-0.0086,-0.0525,2.637,-0.0231,-0.3316,-0.6274,-0.0864,-0.0939,1.9768,-0.3456,1.6312,2.2823,-0.8078,1.4746
1999,8,OAK,2.7169,-0.0231,-0.3316,-0.6274,-0.0866,-0.0971,1.5394,0.1013,-0.347,-0.7863,-0.0611,-0.0843,2.3622,-0.8112,1.5511,1.2936,-0.9317,0.3619
1999,9,OAK,2.7169,-0.0231,-0.3316,-0.6274,-0.0866,-0.0971,1.5394,0.1013,-0.347,-0.7863,-0.0611,-0.0843,2.3622,-0.8112,1.5511,1.2936,-0.9317,0.3619
1999,10,OAK,1.5735,0.1013,-0.347,-0.7863,-0.0612,-0.0871,2.4654,0.233,-0.3487,-0.9605,-0.0411,-0.148,1.3278,-0.9346,0.3931,2.3498,-1.1496,1.2002
1999,11,OAK,2.5265,0.233,-0.3487,-0.9605,-0.0412,-0.1528,2.1973,0.1561,-0.407,-0.7419,-0.0297,-0.1553,2.4109,-1.1544,1.2565,1.9464,-0.9269,1.0196
1999,12,OAK,2.2456,0.1561,-0.407,-0.7419,-0.0297,-0.1601,1.8179,0.1588,-0.3805,-0.2731,-0.1391,-0.1979,1.9948,-0.9317,1.0631,1.5962,-0.6101,0.986
1999,13,OAK,1.8497,0.1588,-0.3805,-0.2731,-0.1397,-0.2037,2.3513,0.1935,-0.4081,-0.5649,-0.1943,-0.2232,1.6279,-0.6164,1.0115,2.1367,-0.9824,1.1543
1999,14,OAK,2.3932,0.1935,-0.4081,-0.5649,-0.195,-0.2295,2.6109,0.4291,-0.5333,-0.3781,-0.4771,-0.2503,2.1786,-0.9894,1.1892,2.5066,-1.1055,1.4011
1999,15,OAK,2.6613,0.4291,-0.5333,-0.3781,-0.4789,-0.2572,2.6292,0.963,-0.5793,0.3856,-0.3183,-0.2669,2.557,-1.1142,1.4428,3.0129,-0.1997,2.8132
1999,16,OAK,2.6786,0.963,-0.5793,0.3856,-0.3194,-0.2741,3.1383,0.9478,-0.6602,0.1696,-0.1999,-0.313,3.0623,-0.208,2.8543,3.4259,-0.3433,3.0827
1999,17,OAK,3.2028,0.9478,-0.6602,0.1696,-0.2005,-0.3216,3.2958,0.8191,-0.6363,0.0819,-0.2582,-0.2802,3.4904,-0.3525,3.1379,3.4785,-0.4564,3.0221
2000,1,OAK,2.0188,0.5057,-0.4264,0.0443,-0.1225,-0.1948,1.5595,0.4699,-0.3795,0.2641,-0.1169,-0.2078,2.0982,-0.273,1.8251,1.6499,-0.0606,1.5893
2000,2,OAK,1.5452,0.4699,-0.3795,0.2641,-0.1169,-0.208,2.1993,0.5984,-0.488,0.1845,-0.2499,-0.1399,1.6356,-0.0607,1.5748,2.3097,-0.2053,2.1043
2000,3,OAK,2.2034,0.5984,-0.488,0.1845,-0.2504,-0.1377,1.9529,0.7185,-0.4819,-0.1418,-0.3129,-0.0754,2.3138,-0.2036,2.1101,2.1895,-0.53,1.6595
2000,4,OAK,1.9506,0.7185,-0.4819,-0.1418,-0.3136,-0.071,1.7565,0.8131,-0.3962,0.3365,-0.3507,-0.033,2.1872,-0.5263,1.6609,2.1734,-0.0472,2.1262
2000,5,OAK,1.9506,0.7185,-0.4819,-0.1418,-0.3136,-0.071,1.7565,0.8131,-0.3962,0.3365,-0.3507,-0.033,2.1872,-0.5263,1.6609,2.1734,-0.0472,2.1262
2000,6,OAK,1.7482,0.8131,-0.3962,0.3365,-0.3516,-0.0272,2.0678,0.8025,-0.4602,-0.2925,-0.2083,0.0599,2.1651,-0.0423,2.1228,2.4101,-0.4409,1.9691
2000,7,OAK,2.0647,0.8025,-0.4602,-0.2925,-0.2086,0.0683,2.6916,0.8291,-0.4756,-0.692,-0.1794,0.0867,2.4069,-0.4327,1.9742,3.0451,-0.7848,2.2604
2000,8,OAK,2.7122,0.8291,-0.4756,-0.692,-0.1795,0.0957,3.02,1.1484,-0.4755,-0.4255,-0.1297,0.0716,3.0657,-0.7758,2.2898,3.6929,-0.4836,3.2093
2000,9,OAK,3.0493,1.1484,-0.4755,-0.4255,-0.1296,0.0797,2.5383,1.1014,-0.425,-0.5998,-0.0708,0.1917,3.7222,-0.4753,3.2468,3.2147,-0.4788,2.7359
2000,10,OAK,2.5483,1.1014,-0.425,-0.5998,-0.0704,0.2039,3.991,1.2768,-0.3993,-0.8411,-0.0978,0.1574,3.2247,-0.4663,2.7584,4.8685,-0.7815,4.0869
2000,11,OAK,4.0576,1.2768,-0.3993,-0.8411,-0.0976,0.1682,4.1611,1.2604,-0.3438,-0.5742,-0.1403,0.1653,4.935,-0.7704,4.1647,5.0777,-0.5492,4.5285
2000,12,OAK,4.2294,1.2604,-0.3438,-0.5742,-0.1402,0.1761,4.6324,1.292,-0.2937,-0.4919,-0.2147,0.1312,5.146,-0.5383,4.6076,5.6307,-0.5753,5.0554
2000,13,OAK,4.7149,1.292,-0.2937,-0.4919,-0.2149,0.1404,5.1019,1.3711,-0.0903,-0.5602,-0.2454,0.1186,5.7132,-0.5664,5.1467,6.3828,-0.6869,5.6958
2000,14,OAK,5.1974,1.3711,-0.0903,-0.5602,-0.2457,0.1273,5.5577,1.1613,-0.1045,-0.631,-0.2473,0.143,6.4782,-0.6786,5.7996,6.6144,-0.7353,5.8792
2000,15,OAK,5.6662,1.1613,-0.1045,-0.631,-0.2477,0.1523,5.3794,0.8626,-0.0587,-0.3863,-0.0868,0.1796,6.723,-0.7264,5.9966,6.1833,-0.2936,5.8898
2000,16,OAK,5.4781,0.8626,-0.0587,-0.3863,-0.0864,0.1898,5.2489,1.012,-0.078,-0.3273,-0.1399,0.1438,6.282,-0.283,5.999,6.1829,-0.3234,5.8595
2000,17,OAK,5.3415,1.012,-0.078,-0.3273,-0.1397,0.1524,6.7462,0.9353,-0.0856,0.1309,-0.1441,0.116,6.2755,-0.3147,5.9608,7.5959,0.1029,7.6988
2001,1,OAK,3.9405,0.5775,-0.0573,0.0707,-0.0683,0.0807,3.9388,0.6338,0.0439,-0.0887,-0.0018,0.0842,4.4606,0.0831,4.5436,4.6165,-0.0064,4.6101
2001,2,OAK,3.9388,0.6338,0.0439,-0.0887,-0.0016,0.0843,3.6342,0.5584,0.0881,-0.016,-0.037,0.145,4.6165,-0.0061,4.6104,4.2807,0.0921,4.3727
2001,3,OAK,3.6245,0.5584,0.0881,-0.016,-0.0369,0.1473,4.0554,0.558,0.0833,-0.2074,0.0982,0.2195,4.271,0.0944,4.3654,4.6967,0.1104,4.8071
2001,4,OAK,4.0625,0.558,0.0833,-0.2074,0.0989,0.2244,4.5483,0.6634,0.0579,-0.4673,0.0743,0.2078,4.7039,0.1158,4.8197,5.2696,-0.1853,5.0843
2001,5,OAK,4.5743,0.6634,0.0579,-0.4673,0.0748,0.2121,4.5105,0.5831,0.0891,-0.0606,0.0428,0.2412,5.2956,-0.1804,5.1151,5.1828,0.2233,5.4061
2001,6,OAK,4.5743,0.6634,0.0579,-0.4673,0.0748,0.2121,4.5105,0.5831,0.0891,-0.0606,0.0428,0.2412,5.2956,-0.1804,5.1151,5.1828,0.2233,5.4061
2001,7,OAK,4.534,0.5831,0.0891,-0.0606,0.0431,0.2466,4.446,0.6083,0.1602,0.3577,-0.031,0.2162,5.2063,0.2291,5.4353,5.2144,0.5429,5.7573
2001,8,OAK,4.4665,0.6083,0.1602,0.3577,-0.0308,0.2205,5.23,0.8229,0.2282,-0.0612,-0.1007,0.2159,5.235,0.5473,5.7823,6.2811,0.054,6.3351
2001,9,OAK,5.2771,0.8229,0.2282,-0.0612,-0.1008,0.2201,5.5796,0.8228,0.5349,-0.2874,-0.3098,0.2002,6.3281,0.058,6.3862,6.9373,-0.397,6.5403
2001,10,OAK,5.6369,0.8228,0.5349,-0.2874,-0.3104,0.2037,6.1838,0.8491,0.5593,-0.147,-0.4632,0.1239,6.9946,-0.394,6.6006,7.5922,-0.4863,7.1059
2001,11,OAK,6.2592,0.8491,0.5593,-0.147,-0.4645,0.1258,6.5923,0.7896,0.5487,0.2524,-0.6549,0.1392,7.6676,-0.4857,7.1819,7.9306,-0.2633,7.6674
2001,12,OAK,6.6742,0.7896,0.5487,0.2524,-0.6571,0.1415,6.6577,1.0038,0.4827,-0.2636,-0.6849,0.127,8.0125,-0.2632,7.7493,8.1443,-0.8215,7.3227
2001,13,OAK,6.7393,1.0038,0.4827,-0.2636,-0.6872,0.1289,6.4787,1.0026,0.4888,-0.3722,-0.787,0.1702,8.2258,-0.8219,7.4039,7.97,-0.9889,6.9811
2001,14,OAK,6.5502,1.0026,0.4888,-0.3722,-0.7896,0.1736,6.5077,0.9769,0.47,0.1074,-0.7957,0.1421,8.0416,-0.9881,7.0535,7.9546,-0.5462,7.4084
2001,15,OAK,6.5777,0.9769,0.47,0.1074,-0.7984,0.1448,6.2535,1.0575,0.2749,0.1328,-0.7568,0.1555,8.0247,-0.5462,7.4784,7.5859,-0.4684,7.1175
2001,16,OAK,6.3174,1.0575,0.2749,0.1328,-0.7592,0.1584,6.1425,1.0672,0.281,-0.0262,-0.7109,0.1459,7.6498,-0.468,7.1818,7.4907,-0.5912,6.8995
2001,17,OAK,6.2014,1.0672,0.281,-0.0262,-0.7131,0.1483,5.717,1.2287,0.1027,0.1688,-0.7427,0.0979,7.5496,-0.591,6.9586,7.0484,-0.476,6.5724
2002,1,OAK,4.6929,0.7586,0.0688,0.0912,-0.3523,0.0681,4.8704,0.9029,0.0925,-0.1588,-0.3211,0.0769,5.5203,-0.1931,5.3272,5.8658,-0.403,5.4629
2002,2,OAK,4.8763,0.9029,0.0925,-0.1588,-0.321,0.0772,4.8111,1.1066,0.1596,-0.0251,-0.2511,0.0494,5.8718,-0.4026,5.4692,6.0773,-0.2268,5.8506
2002,3,OAK,4.8763,0.9029,0.0925,-0.1588,-0.321,0.0772,4.8111,1.1066,0.1596,-0.0251,-0.2511,0.0494,5.8718,-0.4026,5.4692,6.0773,-0.2268,5.8506
2002,4,OAK,4.8163,1.1066,0.1596,-0.0251,-0.2507,0.0487,5.3341,1.2148,0.1564,-0.1679,-0.2751,0.0951,6.0825,-0.227,5.8555,6.7053,-0.3479,6.3574
2002,5,OAK,5.3596,1.2148,0.1564,-0.1679,-0.2748,0.095,6.284,1.4842,0.146,-0.2357,-0.3271,0.0568,6.7308,-0.3477,6.3831,7.9142,-0.5061,7.4081
2002,6,OAK,6.3458,1.4842,0.146,-0.2357,-0.3271,0.0553,5.8879,1.4689,0.0173,-0.3963,-0.3544,0.0879,7.976,-0.5075,7.4685,7.3741,-0.6628,6.7114
2002,7,OAK,5.9339,1.4689,0.0173,-0.3963,-0.3545,0.0874,6.4425,1.4871,-0.1389,-0.8566,-0.371,0.0654,7.4202,-0.6633,6.7568,7.7906,-1.1623,6.6283
2002,8,OAK,6.5047,1.4871,-0.1389,-0.8566,-0.3711,0.0641,6.3427,1.5264,-0.2639,-0.8215,-0.3992,0.0426,7.8529,-1.1636,6.6892,7.6052,-1.1781,6.4271
2002,9,OAK,6.3998,1.5264,-0.2639,-0.8215,-0.3994,0.0406,6.3079,1.5563,-0.2885,-1.3207,-0.3999,0.0946,7.6623,-1.1803,6.482,7.5756,-1.6259,5.9498
2002,10,OAK,6.3626,1.5563,-0.2885,-1.3207,-0.4,0.0946,7.6454,1.4393,-0.2817,-1.0635,-0.4533,0.0762,7.6304,-1.6261,6.0043,8.803,-1.4406,7.3624
2002,11,OAK,7.7496,1.4393,-0.2817,-1.0635,-0.4538,0.0756,7.6651,1.427,-0.3014,-0.5884,-0.4006,-0.034,8.9072,-1.4416,7.4656,8.7908,-1.023,7.7678
2002,12,OAK,7.766,1.427,-0.3014,-0.5884,-0.4008,-0.0385,7.8071,1.5613,-0.1676,-0.2473,-0.5162,-0.0746,8.8917,-1.0277,7.864,9.2007,-0.8381,8.3626
2002,13,OAK,7.9095,1.5613,-0.1676,-0.2473,-0.517,-0.0799,8.008,1.5931,-0.0579,-0.5462,-0.4772,-0.0922,9.3031,-0.8442,8.4589,9.5432,-1.1156,8.4276
2002,14,OAK,8.1141,1.5931,-0.0579,-0.5462,-0.4778,-0.0979,8.3339,1.6214,-0.0793,-0.34,-0.3034,-0.112,9.6493,-1.1219,8.5273,9.8759,-0.7555,9.1204
2002,15,OAK,8.4486,1.6214,-0.0793,-0.34,-0.3032,-0.118,7.9326,1.6518,0.0646,-0.458,-0.2831,-0.1527,9.9906,-0.7612,9.2294,9.649,-0.8938,8.7552
2002,16,OAK,8.0295,1.6518,0.0646,-0.458,-0.2827,-0.1599,7.997,1.6946,-0.204,0.0484,-0.3732,-0.148,9.7459,-0.9007,8.8452,9.4876,-0.4729,9.0148
2002,17,OAK,8.093,1.6946,-0.204,0.0484,-0.3733,-0.1549,7.9877,1.7757,-0.2141,0.5759,-0.294,-0.1592,9.5836,-0.4798,9.1039,9.5493,0.1228,9.6721
2003,1,OAK,5.6728,1.0963,-0.1434,0.3111,-0.1395,-0.1107,5.5745,1.0634,-0.046,-0.0566,0.0763,-0.1534,6.6257,0.061,6.6867,6.5919,-0.1336,6.4583
2003,2,OAK,5.5708,1.0634,-0.046,-0.0566,0.0773,-0.1546,4.8802,1.2315,-0.0001,-0.6456,0.1253,-0.1285,6.5883,-0.1339,6.4543,6.1117,-0.6488,5.4629
2003,3,OAK,4.8544,1.2315,-0.0001,-0.6456,0.1263,-0.129,3.8684,1.2086,0.0149,-1.0989,0.1795,0.0563,6.0859,-0.6482,5.4377,5.0919,-0.8631,4.2288
2003,4,OAK,3.805,1.2086,0.0149,-1.0989,0.1807,0.0625,4.0677,1.4268,0.07,-1.2695,0.0472,0.0091,5.0286,-0.8556,4.1729,5.5645,-1.2131,4.3514
2003,5,OAK,4.0128,1.4268,0.07,-1.2695,0.0481,0.0145,3.2382,1.5413,0.0427,-0.8312,-0.0634,-0.0296,5.5096,-1.2069,4.3027,4.8222,-0.9241,3.8981
2003,6,OAK,3.154,1.5413,0.0427,-0.8312,-0.0631,-0.0258,2.781,1.6576,0.0792,-0.579,-0.2324,-0.0435,4.738,-0.92,3.818,4.5178,-0.8549,3.6629
2003,7,OAK,2.6829,1.6576,0.0792,-0.579,-0.2328,-0.04,2.3707,1.6754,0.1003,-0.296,-0.322,-0.0748,4.4198,-0.8518,3.5679,4.1464,-0.6928,3.4536
2003,8,OAK,2.6829,1.6576,0.0792,-0.579,-0.2328,-0.04,2.3707,1.6754,0.1003,-0.296,-0.322,-0.0748,4.4198,-0.8518,3.5679,4.1464,-0.6928,3.4536
2003,9,OAK,2.2664,1.6754,0.1003,-0.296,-0.3229,-0.0725,1.4902,1.6327,0.188,-0.3559,-0.2889,-0.1208,4.0421,-0.6914,3.3507,3.3108,-0.7655,2.5452
2003,10,OAK,1.3555,1.6327,0.188,-0.3559,-0.2896,-0.1202,1.8239,1.6206,0.1784,-0.6556,-0.4397,-0.0924,3.1761,-0.7657,2.4105,3.6228,-1.1877,2.4351
2003,11,OAK,1.7,1.6206,0.1784,-0.6556,-0.4412,-0.0908,1.7931,1.6361,0.1035,-0.5708,-0.4587,-0.055,3.4989,-1.1876,2.3114,3.5327,-1.0846,2.4481
2003,12,OAK,1.6709,1.6361,0.1035,-0.5708,-0.4603,-0.0525,2.6059,1.5922,0.0693,-0.501,-0.6231,-0.0571,3.4105,-1.0835,2.327,4.2673,-1.1813,3.086
2003,13,OAK,2.5204,1.5922,0.0693,-0.501,-0.6254,-0.0547,1.8536,1.5409,0.1782,-0.4488,-0.6791,-0.0349,4.1818,-1.1812,3.0007,3.5727,-1.1628,2.4098
2003,14,OAK,1.7421,1.5409,0.1782,-0.4488,-0.6815,-0.0319,0.6522,1.7292,0.0817,-0.7873,-0.6126,-0.0129,3.4612,-1.1622,2.299,2.4631,-1.4129,1.0502
2003,15,OAK,0.5044,1.7292,0.0817,-0.7873,-0.6148,-0.0092,0.783,1.5624,0.1471,-0.4299,-0.733,-0.0194,2.3153,-1.4113,0.904,2.4925,-1.1824,1.3101
